image,image_patch,mask_patch,label,fold,ela
Au_ani_10212,0.png,,0,8,ela_0.png
Tp_D_NRN_M_N_txt00065_sec00077_10391,0.png,0_gt.png,1,8,ela_0.png
Au_art_30588,0.png,,0,8,ela_0.png
Au_ani_30597,3.png,,0,8,ela_3.png
Au_sec_30395,4.png,,0,8,ela_4.png
Au_sec_30337,2.png,,0,8,ela_2.png
Au_art_20072,0.png,,0,8,ela_0.png
Au_sec_30680,2.png,,0,8,ela_2.png
Au_arc_10128,4.png,,0,8,ela_4.png
Au_arc_30503,4.png,,0,8,ela_4.png
Au_nat_30558,3.png,,0,8,ela_3.png
Au_art_30098,1.png,,0,8,ela_1.png
Tp_D_NRD_M_N_sec00057_nat00001_00078,3.png,3_gt.png,1,8,ela_3.png
Au_nat_20090,3.png,,0,8,ela_3.png
Au_art_00089,3.png,,0,8,ela_3.png
Tp_D_NNN_S_O_pla20082_arc20003_01982,11.png,11_gt.png,1,8,ela_11.png
Au_ani_30316,0.png,,0,8,ela_0.png
Au_sec_30097,2.png,,0,8,ela_2.png
Tp_D_NRN_M_N_nat10157_cha00070_12042,1.png,1_gt.png,1,8,ela_1.png
Au_nat_30342,0.png,,0,8,ela_0.png
Au_pla_30117,2.png,,0,8,ela_2.png
Au_arc_00080,3.png,,0,8,ela_3.png
Tp_S_CRN_S_B_cha00021_cha00021_20025,1.png,1_gt.png,1,8,ela_1.png
Au_ani_30277,2.png,,0,8,ela_2.png
Tp_D_NRN_M_N_cha00024_nat00099_10323,3.png,3_gt.png,1,8,ela_3.png
Tp_D_NRN_M_N_nat10150_nat10124_12033,7.png,7_gt.png,1,8,ela_7.png
Au_ani_30384,4.png,,0,8,ela_4.png
Tp_D_NRN_S_N_ani10128_ani00024_12462,3.png,3_gt.png,1,8,ela_3.png
Au_cha_00056,0.png,,0,8,ela_0.png
Tp_D_CND_M_N_art00077_art00076_10290,5.png,5_gt.png,1,8,ela_5.png
Au_cha_20016,0.png,,0,8,ela_0.png
Au_ani_30492,4.png,,0,8,ela_4.png
Au_nat_30615,0.png,,0,8,ela_0.png
Tp_D_NNN_L_B_ani00070_nat00099_00190,1.png,1_gt.png,1,8,ela_1.png
Au_ani_30439,2.png,,0,8,ela_2.png
Tp_D_CRN_S_N_ani10189_ani00058_12432,1.png,1_gt.png,1,8,ela_1.png
Au_ind_20038,4.png,,0,8,ela_4.png
Au_arc_20012,2.png,,0,8,ela_2.png
Au_cha_30155,2.png,,0,8,ela_2.png
Tp_D_NRN_M_N_nat10147_nat10124_11999,1.png,1_gt.png,1,8,ela_1.png
Au_art_30134,3.png,,0,8,ela_3.png
Au_pla_30192,1.png,,0,8,ela_1.png
Tp_D_NRN_S_N_art00025_cha00026_11681,1.png,1_gt.png,1,8,ela_1.png
Au_arc_30686,3.png,,0,8,ela_3.png
Au_art_30633,0.png,,0,8,ela_0.png
Au_arc_30635,2.png,,0,8,ela_2.png
Au_cha_00058,0.png,,0,8,ela_0.png
Au_arc_30842,4.png,,0,8,ela_4.png
Tp_D_NNN_M_N_sec00041_nat00099_10512,0.png,0_gt.png,1,8,ela_0.png
Au_art_30188,0.png,,0,8,ela_0.png
Au_pla_30087,1.png,,0,8,ela_1.png
Tp_S_NNN_S_B_art00032_art00032_01422,3.png,3_gt.png,1,8,ela_3.png
Tp_D_NNN_S_N_art00013_art00014_11813,1.png,1_gt.png,1,8,ela_1.png
Au_sec_00085,0.png,,0,8,ela_0.png
Tp_S_NNN_S_B_arc00014_arc00014_20059,0.png,0_gt.png,1,8,ela_0.png
Au_ani_30496,0.png,,0,8,ela_0.png
Au_arc_30816,3.png,,0,8,ela_3.png
Au_ind_30125,3.png,,0,8,ela_3.png
Au_arc_30639,4.png,,0,8,ela_4.png
Au_art_00020,1.png,,0,8,ela_1.png
Au_art_30061,2.png,,0,8,ela_2.png
Au_art_30656,0.png,,0,8,ela_0.png
Au_art_30162,1.png,,0,8,ela_1.png
Au_sec_00048,3.png,,0,8,ela_3.png
Au_arc_30584,4.png,,0,8,ela_4.png
Au_ani_20061,3.png,,0,8,ela_3.png
Au_cha_30563,3.png,,0,8,ela_3.png
Au_sec_20094,3.png,,0,8,ela_3.png
Au_sec_30016,2.png,,0,8,ela_2.png
Au_arc_30709,0.png,,0,8,ela_0.png
Au_ani_30112,3.png,,0,8,ela_3.png
Au_sec_20093,1.png,,0,8,ela_1.png
Tp_S_NNN_M_N_pla20055_pla20055_02376,2.png,2_gt.png,1,8,ela_2.png
Au_ani_30525,0.png,,0,8,ela_0.png
Au_nat_30662,1.png,,0,8,ela_1.png
Au_pla_30737,1.png,,0,8,ela_1.png
Au_cha_30037,1.png,,0,8,ela_1.png
Au_ani_30078,4.png,,0,8,ela_4.png
Au_art_30408,2.png,,0,8,ela_2.png
Au_ani_10199,3.png,,0,8,ela_3.png
Au_pla_30083,2.png,,0,8,ela_2.png
Au_arc_30229,3.png,,0,8,ela_3.png
Au_ani_30080,2.png,,0,8,ela_2.png
Au_art_00062,0.png,,0,8,ela_0.png
Tp_S_CNN_S_N_sec00022_sec00022_00043,0.png,0_gt.png,1,8,ela_0.png
Au_ani_30126,2.png,,0,8,ela_2.png
Au_arc_30537,2.png,,0,8,ela_2.png
Au_ani_00056,3.png,,0,8,ela_3.png
Au_pla_30733,4.png,,0,8,ela_4.png
Au_art_30332,1.png,,0,8,ela_1.png
Au_arc_30146,1.png,,0,8,ela_1.png
Tp_D_CNN_M_N_txt00049_txt00050_10374,3.png,3_gt.png,1,8,ela_3.png
Au_ani_10192,2.png,,0,8,ela_2.png
Tp_S_CNN_S_B_cha20005_cha20005_02419,1.png,1_gt.png,1,8,ela_1.png
Tp_S_NNN_S_N_ani00051_ani00051_00171,1.png,1_gt.png,1,8,ela_1.png
Au_arc_30387,0.png,,0,8,ela_0.png
Au_arc_30384,4.png,,0,8,ela_4.png
Tp_D_NRN_S_N_cha00016_ani00069_00336,0.png,0_gt.png,1,8,ela_0.png
Tp_S_NNN_S_B_art00032_art00032_01422,1.png,1_gt.png,1,8,ela_1.png
Tp_D_NNN_M_N_sec00089_nat00059_11120,3.png,3_gt.png,1,8,ela_3.png
Au_sec_30533,3.png,,0,8,ela_3.png
Au_sec_30293,0.png,,0,8,ela_0.png
Au_arc_20039,3.png,,0,8,ela_3.png
Au_arc_30369,4.png,,0,8,ela_4.png
Au_art_30170,3.png,,0,8,ela_3.png
Tp_D_NNN_M_N_art00049_nat10122_11765,5.png,5_gt.png,1,8,ela_5.png
Au_nat_30311,1.png,,0,8,ela_1.png
Tp_S_NND_S_N_cha20040_cha20040_02039,0.png,0_gt.png,1,8,ela_0.png
Tp_D_CRN_S_N_cha00078_ani00013_00398,1.png,1_gt.png,1,8,ela_1.png
Au_ani_30196,1.png,,0,8,ela_1.png
Tp_S_CRN_M_N_art00021_art00021_10547,0.png,0_gt.png,1,8,ela_0.png
Au_art_30646,0.png,,0,8,ela_0.png
Tp_D_NRN_M_N_art00013_art00014_10271,2.png,2_gt.png,1,8,ela_2.png
Au_ind_20037,3.png,,0,8,ela_3.png
Tp_D_NRN_M_B_nat00098_nat00095_11464,1.png,1_gt.png,1,8,ela_1.png
Tp_S_NRN_S_B_ani20004_ani20004_02403,0.png,0_gt.png,1,8,ela_0.png
Au_pla_30644,2.png,,0,8,ela_2.png
Au_cha_30580,4.png,,0,8,ela_4.png
Au_arc_30835,1.png,,0,8,ela_1.png
Au_sec_00067,3.png,,0,8,ela_3.png
Au_art_20042,0.png,,0,8,ela_0.png
Au_art_10110,2.png,,0,8,ela_2.png
Au_nat_30430,3.png,,0,8,ela_3.png
Au_art_00068,2.png,,0,8,ela_2.png
Au_nat_30064,0.png,,0,8,ela_0.png
Au_ind_30039,2.png,,0,8,ela_2.png
Au_art_30643,1.png,,0,8,ela_1.png
Au_arc_30578,1.png,,0,8,ela_1.png
Au_art_30307,2.png,,0,8,ela_2.png
Tp_S_CRN_M_N_nat00064_nat00064_10560,5.png,5_gt.png,1,8,ela_5.png
Tp_S_NRN_S_N_cha00002_cha00002_00322,0.png,0_gt.png,1,8,ela_0.png
Au_txt_00012,3.png,,0,8,ela_3.png
Tp_D_NNN_S_B_pla00019_pla00020_20034,0.png,0_gt.png,1,8,ela_0.png
Au_ani_30121,2.png,,0,8,ela_2.png
Au_art_30011,3.png,,0,8,ela_3.png
Au_arc_10115,0.png,,0,8,ela_0.png
Au_pla_00049,3.png,,0,8,ela_3.png
Au_arc_30837,0.png,,0,8,ela_0.png
Tp_D_NRD_S_N_ani00041_ani00040_00161,3.png,3_gt.png,1,8,ela_3.png
Au_ani_30019,2.png,,0,8,ela_2.png
Au_art_30047,0.png,,0,8,ela_0.png
Au_ani_30250,3.png,,0,8,ela_3.png
Au_nat_30403,3.png,,0,8,ela_3.png
Au_sec_30551,3.png,,0,8,ela_3.png
Tp_D_NNN_M_N_cha00082_cha00089_10200,0.png,0_gt.png,1,8,ela_0.png
Tp_D_NNN_S_B_ani20056_ani20057_02099,5.png,5_gt.png,1,8,ela_5.png
Au_nat_10143,4.png,,0,8,ela_4.png
Au_cha_30279,2.png,,0,8,ela_2.png
Tp_D_NNN_M_N_nat00075_nat00097_11100,2.png,2_gt.png,1,8,ela_2.png
Au_nat_30233,2.png,,0,8,ela_2.png
Au_ani_30647,0.png,,0,8,ela_0.png
Au_nat_30325,4.png,,0,8,ela_4.png
Tp_D_CNN_S_N_cha10172_cha10171_12283,1.png,1_gt.png,1,8,ela_1.png
Au_nat_30500,4.png,,0,8,ela_4.png
Tp_S_NRN_S_N_art00022_art00022_10740,0.png,0_gt.png,1,8,ela_0.png
Au_arc_00078,1.png,,0,8,ela_1.png
Au_pla_30114,4.png,,0,8,ela_4.png
Au_art_30542,0.png,,0,8,ela_0.png
Au_arc_30619,0.png,,0,8,ela_0.png
Au_cha_10183,1.png,,0,8,ela_1.png
Au_art_30130,4.png,,0,8,ela_4.png
Tp_D_NNN_M_B_nat00004_nat00095_11488,3.png,3_gt.png,1,8,ela_3.png
Tp_S_NNN_S_N_sec00036_sec00036_00737,0.png,0_gt.png,1,8,ela_0.png
Au_art_30500,2.png,,0,8,ela_2.png
Au_cha_00082,3.png,,0,8,ela_3.png
Tp_S_NNN_S_B_arc00077_arc00077_00297,1.png,1_gt.png,1,8,ela_1.png
Tp_D_NRN_M_N_art10107_cha00067_11583,1.png,1_gt.png,1,8,ela_1.png
Tp_D_CRN_M_N_arc00054_cha00085_11922,3.png,3_gt.png,1,8,ela_3.png
Tp_S_NNN_M_N_pla00061_pla00061_01170,1.png,1_gt.png,1,8,ela_1.png
Au_pla_30226,4.png,,0,8,ela_4.png
Au_txt_10109,2.png,,0,8,ela_2.png
Tp_D_NRN_M_B_nat10155_nat10164_12115,3.png,3_gt.png,1,8,ela_3.png
Tp_S_NRN_S_B_arc00095_arc00095_00315,0.png,0_gt.png,1,8,ela_0.png
Tp_D_NNN_S_N_sec00086_cha00023_00705,0.png,0_gt.png,1,8,ela_0.png
Au_arc_30289,2.png,,0,8,ela_2.png
Au_pla_30561,4.png,,0,8,ela_4.png
Au_ind_20023,4.png,,0,8,ela_4.png
Au_nat_30199,0.png,,0,8,ela_0.png
Au_ani_30378,0.png,,0,8,ela_0.png
Au_cha_30423,1.png,,0,8,ela_1.png
Au_arc_30291,3.png,,0,8,ela_3.png
Au_cha_20003,4.png,,0,8,ela_4.png
Au_ani_30755,2.png,,0,8,ela_2.png
Au_cha_10131,3.png,,0,8,ela_3.png
Au_nat_30046,4.png,,0,8,ela_4.png
Tp_S_NNN_S_N_ind00042_ind00042_01332,0.png,0_gt.png,1,8,ela_0.png
Au_sec_00081,4.png,,0,8,ela_4.png
Tp_S_CRN_S_N_cha10161_cha10161_12257,4.png,4_gt.png,1,8,ela_4.png
Au_art_00073,2.png,,0,8,ela_2.png
Tp_S_CRD_M_N_arc10119_arc10119_10757,2.png,2_gt.png,1,8,ela_2.png
Tp_D_NRN_S_N_sec00002_nat00086_11509,1.png,1_gt.png,1,8,ela_1.png
Au_ind_20038,2.png,,0,8,ela_2.png
Au_ani_30251,3.png,,0,8,ela_3.png
Tp_S_CRN_M_N_cha10116_cha10116_12172,3.png,3_gt.png,1,8,ela_3.png
Au_pla_30052,0.png,,0,8,ela_0.png
Au_pla_30699,4.png,,0,8,ela_4.png
Au_arc_00047,1.png,,0,8,ela_1.png
Au_arc_30565,4.png,,0,8,ela_4.png
Au_nat_30188,0.png,,0,8,ela_0.png
Au_arc_00005,2.png,,0,8,ela_2.png
Au_nat_00085,4.png,,0,8,ela_4.png
Au_cha_30081,3.png,,0,8,ela_3.png
Au_sec_00063,3.png,,0,8,ela_3.png
Au_ani_30791,3.png,,0,8,ela_3.png
Tp_D_CRN_S_N_pla00023_pla00024_10953,0.png,0_gt.png,1,8,ela_0.png
Au_art_30315,2.png,,0,8,ela_2.png
Au_cha_30394,3.png,,0,8,ela_3.png
Tp_S_NND_S_N_sec20028_sec20028_01618,1.png,1_gt.png,1,8,ela_1.png
Au_art_30051,3.png,,0,8,ela_3.png
Au_sec_30449,3.png,,0,8,ela_3.png
Au_ind_30173,4.png,,0,8,ela_4.png
Au_cha_30348,3.png,,0,8,ela_3.png
Au_cha_30232,4.png,,0,8,ela_4.png
Au_arc_30568,2.png,,0,8,ela_2.png
Tp_S_CNN_S_N_ani00090_ani00090_00210,0.png,0_gt.png,1,8,ela_0.png
Tp_D_NNN_S_N_nat00052_nat00053_11081,1.png,1_gt.png,1,8,ela_1.png
Au_ani_30045,4.png,,0,8,ela_4.png
Au_ani_30119,0.png,,0,8,ela_0.png
Tp_S_CNN_S_N_ani20023_ani20023_02066,1.png,1_gt.png,1,8,ela_1.png
Au_art_10104,2.png,,0,8,ela_2.png
Au_sec_30403,4.png,,0,8,ela_4.png
Tp_S_NNN_S_B_ind00056_ind00056_01345,7.png,7_gt.png,1,8,ela_7.png
Au_nat_30612,0.png,,0,8,ela_0.png
Au_arc_20017,4.png,,0,8,ela_4.png
Tp_S_CNN_M_N_nat00055_nat00055_10926,3.png,3_gt.png,1,8,ela_3.png
Au_cha_30536,0.png,,0,8,ela_0.png
Au_pla_30347,4.png,,0,8,ela_4.png
Au_ani_30327,4.png,,0,8,ela_4.png
Au_sec_00049,0.png,,0,8,ela_0.png
Au_art_30329,3.png,,0,8,ela_3.png
Tp_S_CRN_M_N_nat10161_nat10161_12079,3.png,3_gt.png,1,8,ela_3.png
Au_ani_30630,4.png,,0,8,ela_4.png
Tp_S_CNN_S_N_sec20062_sec20062_02149,6.png,6_gt.png,1,8,ela_6.png
Au_arc_00066,4.png,,0,8,ela_4.png
Au_art_30433,4.png,,0,8,ela_4.png
Au_art_30055,2.png,,0,8,ela_2.png
Au_sec_30287,0.png,,0,8,ela_0.png
Au_arc_30212,0.png,,0,8,ela_0.png
Au_ani_30131,2.png,,0,8,ela_2.png
Tp_D_NRN_M_N_nat10167_cha00070_12103,1.png,1_gt.png,1,8,ela_1.png
Tp_S_NNN_S_N_cha00049_cha00049_00369,2.png,2_gt.png,1,8,ela_2.png
Au_sec_30369,2.png,,0,8,ela_2.png
Au_ani_00097,1.png,,0,8,ela_1.png
Au_sec_00099,3.png,,0,8,ela_3.png
Au_art_30301,3.png,,0,8,ela_3.png
Tp_S_NRN_S_N_art00077_art00077_11712,0.png,0_gt.png,1,8,ela_0.png
Au_nat_30317,3.png,,0,8,ela_3.png
Au_nat_00009,0.png,,0,8,ela_0.png
Au_art_30584,0.png,,0,8,ela_0.png
Au_nat_10131,0.png,,0,8,ela_0.png
Tp_D_NRN_M_N_sec10106_sec10109_10332,1.png,1_gt.png,1,8,ela_1.png
Au_sec_30685,2.png,,0,8,ela_2.png
Au_ani_10168,1.png,,0,8,ela_1.png
Au_ani_30468,2.png,,0,8,ela_2.png
Au_nat_10117,1.png,,0,8,ela_1.png
Au_sec_30366,4.png,,0,8,ela_4.png
Au_cha_30155,3.png,,0,8,ela_3.png
Tp_D_NRD_M_B_art00094_ani00058_01387,6.png,6_gt.png,1,8,ela_6.png
Au_art_30501,1.png,,0,8,ela_1.png
Au_nat_20094,3.png,,0,8,ela_3.png
Au_ani_30414,0.png,,0,8,ela_0.png
Tp_D_CRN_M_N_nat10157_nat00013_12048,8.png,8_gt.png,1,8,ela_8.png
Au_ani_00072,2.png,,0,8,ela_2.png
Tp_D_NNN_S_B_nat00089_nat00065_00696,0.png,0_gt.png,1,8,ela_0.png
Au_nat_20089,0.png,,0,8,ela_0.png
Au_arc_00050,3.png,,0,8,ela_3.png
Au_ind_20027,2.png,,0,8,ela_2.png
Au_art_30476,2.png,,0,8,ela_2.png
Au_sec_30560,0.png,,0,8,ela_0.png
Au_nat_30260,0.png,,0,8,ela_0.png
Tp_D_NRN_M_N_nat10148_nat10159_12124,2.png,2_gt.png,1,8,ela_2.png
Au_pla_00054,0.png,,0,8,ela_0.png
Au_pla_30044,2.png,,0,8,ela_2.png
Au_ani_30703,2.png,,0,8,ela_2.png
Au_cha_10162,1.png,,0,8,ela_1.png
Au_art_30247,1.png,,0,8,ela_1.png
Au_nat_30280,1.png,,0,8,ela_1.png
Au_arc_30199,2.png,,0,8,ela_2.png
Tp_S_CNN_M_N_cha00082_cha00082_10197,3.png,3_gt.png,1,8,ela_3.png
Au_sec_30054,3.png,,0,8,ela_3.png
Au_sec_30012,1.png,,0,8,ela_1.png
Au_nat_30578,2.png,,0,8,ela_2.png
Au_ani_30043,1.png,,0,8,ela_1.png
Tp_D_CRN_M_N_nat10157_nat00013_12048,10.png,10_gt.png,1,8,ela_10.png
Au_art_30357,1.png,,0,8,ela_1.png
Tp_S_NND_S_N_cha00074_cha00074_00394,1.png,1_gt.png,1,8,ela_1.png
Tp_S_CRN_S_B_cha10114_cha10114_12176,1.png,1_gt.png,1,8,ela_1.png
Au_art_30029,2.png,,0,8,ela_2.png
Au_ind_30009,1.png,,0,8,ela_1.png
Au_nat_30434,3.png,,0,8,ela_3.png
Tp_D_NRN_M_N_nat10157_nat10128_12045,0.png,0_gt.png,1,8,ela_0.png
Au_sec_30528,0.png,,0,8,ela_0.png
Tp_D_NRN_M_N_art00049_nat00059_11759,2.png,2_gt.png,1,8,ela_2.png
Au_art_30473,2.png,,0,8,ela_2.png
Au_pla_30509,2.png,,0,8,ela_2.png
Tp_S_NND_S_N_arc20065_arc20065_02196,0.png,0_gt.png,1,8,ela_0.png
Tp_D_NRN_S_N_cha10186_sec00098_12313,0.png,0_gt.png,1,8,ela_0.png
Au_ani_30140,0.png,,0,8,ela_0.png
Tp_S_CRN_S_N_pla20071_pla20071_02365,3.png,3_gt.png,1,8,ela_3.png
Au_sec_30039,0.png,,0,8,ela_0.png
Au_ani_00037,1.png,,0,8,ela_1.png
Au_nat_10116,1.png,,0,8,ela_1.png
Au_cha_10195,2.png,,0,8,ela_2.png
Au_art_30601,4.png,,0,8,ela_4.png
Au_pla_20046,2.png,,0,8,ela_2.png
Tp_D_NRN_M_N_nat10148_nat10161_12121,6.png,6_gt.png,1,8,ela_6.png
Tp_S_CRN_S_N_txt00073_txt00073_01291,1.png,1_gt.png,1,8,ela_1.png
Tp_D_NRN_M_N_nat10160_nat00059_12067,1.png,1_gt.png,1,8,ela_1.png
Au_ani_30508,2.png,,0,8,ela_2.png
Tp_D_NRN_S_B_nat20041_arc20055_02238,9.png,9_gt.png,1,8,ela_9.png
Tp_D_NRN_S_N_sec00048_art00012_00069,2.png,2_gt.png,1,8,ela_2.png
Au_art_30231,3.png,,0,8,ela_3.png
Tp_S_NNN_M_B_arc10118_arc10118_10780,3.png,3_gt.png,1,8,ela_3.png
Au_nat_00045,3.png,,0,8,ela_3.png
Au_cha_30498,1.png,,0,8,ela_1.png
Tp_S_NNN_S_N_pla20089_pla20089_01989,1.png,1_gt.png,1,8,ela_1.png
Au_nat_30543,4.png,,0,8,ela_4.png
Au_ani_30574,2.png,,0,8,ela_2.png
Tp_S_NRN_S_N_sec20081_sec20081_01671,2.png,2_gt.png,1,8,ela_2.png
Au_sec_30100,3.png,,0,8,ela_3.png
Au_nat_30049,1.png,,0,8,ela_1.png
Tp_S_NRN_S_N_ani10167_ani10167_12446,0.png,0_gt.png,1,8,ela_0.png
Au_ani_30459,0.png,,0,8,ela_0.png
Tp_S_NRN_M_N_arc00056_arc00056_10393,1.png,1_gt.png,1,8,ela_1.png
Au_arc_30693,3.png,,0,8,ela_3.png
Au_nat_30248,0.png,,0,8,ela_0.png
Tp_D_NRN_S_N_art00012_art00014_11814,1.png,1_gt.png,1,8,ela_1.png
Au_ani_10175,4.png,,0,8,ela_4.png
Tp_S_NNN_S_N_nat10154_nat10154_12073,1.png,1_gt.png,1,8,ela_1.png
Tp_D_NNN_M_N_nat10149_nat10147_12002,8.png,8_gt.png,1,8,ela_8.png
Tp_S_CRD_M_N_txt00098_txt00098_10152,1.png,1_gt.png,1,8,ela_1.png
Tp_S_NNN_S_N_arc00091_arc00091_00311,1.png,1_gt.png,1,8,ela_1.png
Au_arc_20046,0.png,,0,8,ela_0.png
Au_ani_10134,3.png,,0,8,ela_3.png
Au_pla_30708,1.png,,0,8,ela_1.png
Tp_S_NNN_S_N_sec00076_sec00076_00774,1.png,1_gt.png,1,8,ela_1.png
Au_ani_30355,2.png,,0,8,ela_2.png
Au_ani_10158,3.png,,0,8,ela_3.png
Au_ani_30132,0.png,,0,8,ela_0.png
Tp_S_NRN_S_N_cha10204_cha10204_12352,4.png,4_gt.png,1,8,ela_4.png
Au_sec_30422,0.png,,0,8,ela_0.png
Au_sec_30708,0.png,,0,8,ela_0.png
Au_ind_00011,0.png,,0,8,ela_0.png
Au_nat_30013,2.png,,0,8,ela_2.png
Au_art_30278,4.png,,0,8,ela_4.png
Au_nat_30276,4.png,,0,8,ela_4.png
Tp_S_NRD_S_N_cha00069_cha00069_00389,0.png,0_gt.png,1,8,ela_0.png
Au_arc_20093,2.png,,0,8,ela_2.png
Au_pla_10122,2.png,,0,8,ela_2.png
Tp_S_NNN_S_B_nat20001_nat20001_01505,2.png,2_gt.png,1,8,ela_2.png
Au_art_30422,1.png,,0,8,ela_1.png
Au_pla_30401,0.png,,0,8,ela_0.png
Au_arc_10116,0.png,,0,8,ela_0.png
Tp_S_NNN_S_N_sec00083_sec00083_00103,0.png,0_gt.png,1,8,ela_0.png
Au_ani_20029,3.png,,0,8,ela_3.png
Au_ani_00011,2.png,,0,8,ela_2.png
Au_ani_30574,1.png,,0,8,ela_1.png
Au_sec_30044,1.png,,0,8,ela_1.png
Au_art_30071,2.png,,0,8,ela_2.png
Au_ani_20045,1.png,,0,8,ela_1.png
Tp_D_NRD_S_B_art20007_arc20009_01813,9.png,9_gt.png,1,8,ela_9.png
Au_ani_00055,2.png,,0,8,ela_2.png
Tp_S_NRN_S_N_txt00029_txt00029_10832,1.png,1_gt.png,1,8,ela_1.png
Tp_D_NRN_S_N_sec00081_cha00042_11115,1.png,1_gt.png,1,8,ela_1.png
Au_sec_20039,3.png,,0,8,ela_3.png
Tp_S_NNN_S_B_sec10003_sec10003_20070,6.png,6_gt.png,1,8,ela_6.png
Au_art_10111,2.png,,0,8,ela_2.png
Au_ani_30016,3.png,,0,8,ela_3.png
Au_nat_30071,2.png,,0,8,ela_2.png
Au_art_30566,4.png,,0,8,ela_4.png
Au_sec_30106,0.png,,0,8,ela_0.png
Tp_D_NRN_S_B_sec00079_pla00029_00100,17.png,17_gt.png,1,8,ela_17.png
Tp_D_NRN_M_N_ani10144_nat10156_12472,5.png,5_gt.png,1,8,ela_5.png
Au_nat_30463,3.png,,0,8,ela_3.png
Tp_D_CRN_S_N_arc00062_ani00005_11499,0.png,0_gt.png,1,8,ela_0.png
Au_arc_30136,1.png,,0,8,ela_1.png
Au_arc_30389,1.png,,0,8,ela_1.png
Au_pla_30473,2.png,,0,8,ela_2.png
Au_art_30579,1.png,,0,8,ela_1.png
Au_cha_30380,2.png,,0,8,ela_2.png
Tp_S_CRN_S_N_nat00076_nat00076_10593,1.png,1_gt.png,1,8,ela_1.png
Au_arc_30825,4.png,,0,8,ela_4.png
Au_sec_30028,1.png,,0,8,ela_1.png
Au_nat_30702,0.png,,0,8,ela_0.png
Au_cha_30560,3.png,,0,8,ela_3.png
Au_arc_30468,0.png,,0,8,ela_0.png
Au_nat_30687,4.png,,0,8,ela_4.png
Tp_S_CNN_M_N_txt10101_txt10101_10150,3.png,3_gt.png,1,8,ela_3.png
Au_nat_30504,2.png,,0,8,ela_2.png
Au_art_30368,2.png,,0,8,ela_2.png
Au_ind_20010,3.png,,0,8,ela_3.png
Au_pla_30335,3.png,,0,8,ela_3.png
Au_sec_30700,3.png,,0,8,ela_3.png
Au_art_30591,3.png,,0,8,ela_3.png
Au_sec_00021,3.png,,0,8,ela_3.png
Tp_S_NND_S_N_cha00067_cha00067_00858,1.png,1_gt.png,1,8,ela_1.png
Tp_D_CRN_M_N_txt00063_txt00017_10835,0.png,0_gt.png,1,8,ela_0.png
Au_nat_30219,4.png,,0,8,ela_4.png
Au_cha_30702,4.png,,0,8,ela_4.png
Tp_D_NRD_L_N_art10104_ani10110_10230,3.png,3_gt.png,1,8,ela_3.png
Au_art_30373,1.png,,0,8,ela_1.png
Tp_D_NRN_S_O_ani00084_ani00085_10058,3.png,3_gt.png,1,8,ela_3.png
Au_nat_00082,0.png,,0,8,ela_0.png
Au_pla_20003,1.png,,0,8,ela_1.png
Au_nat_00039,2.png,,0,8,ela_2.png
Au_ind_20019,0.png,,0,8,ela_0.png
Au_ani_30218,2.png,,0,8,ela_2.png
Au_sec_30683,2.png,,0,8,ela_2.png
Tp_S_NNN_S_B_pla00054_pla00054_01163,0.png,0_gt.png,1,8,ela_0.png
Tp_D_NRN_S_N_ani10152_ani10175_12490,0.png,0_gt.png,1,8,ela_0.png
Au_pla_30428,1.png,,0,8,ela_1.png
Au_txt_30002,0.png,,0,8,ela_0.png
Tp_D_NRD_M_O_sec20091_sec20085_01681,1.png,1_gt.png,1,8,ela_1.png
Au_ani_10200,2.png,,0,8,ela_2.png
Au_pla_30629,0.png,,0,8,ela_0.png
Tp_S_NRN_S_N_pla00073_pla00073_11226,0.png,0_gt.png,1,8,ela_0.png
Au_pla_20051,2.png,,0,8,ela_2.png
Tp_S_NRN_S_N_ani00020_ani00020_00140,0.png,0_gt.png,1,8,ela_0.png
Au_arc_30483,0.png,,0,8,ela_0.png
Au_arc_30490,2.png,,0,8,ela_2.png
Au_sec_30063,3.png,,0,8,ela_3.png
Au_nat_30326,0.png,,0,8,ela_0.png
Au_nat_10139,2.png,,0,8,ela_2.png
Au_ani_30329,3.png,,0,8,ela_3.png
Au_arc_30479,0.png,,0,8,ela_0.png
Au_sec_30525,4.png,,0,8,ela_4.png
Au_pla_30009,0.png,,0,8,ela_0.png
Tp_D_NRN_M_N_arc00054_nat00095_11933,1.png,1_gt.png,1,8,ela_1.png
Tp_S_NNN_S_O_ani00077_ani00077_00823,0.png,0_gt.png,1,8,ela_0.png
Tp_D_NRN_M_N_nat10114_cha00070_11481,0.png,0_gt.png,1,8,ela_0.png
Tp_S_NRN_S_B_ani10001_ani10001_20004,1.png,1_gt.png,1,8,ela_1.png
Tp_S_NRN_S_N_cha00080_cha00080_00400,0.png,0_gt.png,1,8,ela_0.png
Au_cha_30415,4.png,,0,8,ela_4.png
Au_sec_30063,2.png,,0,8,ela_2.png
Au_pla_30402,3.png,,0,8,ela_3.png
Au_nat_30549,0.png,,0,8,ela_0.png
Au_pla_00084,0.png,,0,8,ela_0.png
Au_arc_20045,4.png,,0,8,ela_4.png
Au_ind_20036,0.png,,0,8,ela_0.png
Tp_S_NRN_S_B_art00039_art00039_01415,2.png,2_gt.png,1,8,ela_2.png
Tp_D_NRN_M_B_cha10170_nat10140_12293,4.png,4_gt.png,1,8,ela_4.png
