image,image_patch,mask_patch,label,fold,ela
Au_sec_30515,0.png,,0,9,
Tp_D_NRN_M_N_nat10160_nat10140_12072,20.png,20_gt.png,1,9,ela_20.png
Tp_D_NND_S_B_ind00003_cha00040_00423,10.png,10_gt.png,1,9,ela_10.png
Tp_D_NRD_M_N_arc00010_nat00062_11177,12.png,12_gt.png,1,9,ela_12.png
Au_cha_20037,0.png,,0,9,
Au_ani_10189,2.png,,0,9,
Tp_D_NRN_S_N_art00096_cha00089_00492,10.png,10_gt.png,1,9,ela_10.png
Tp_D_NRN_S_N_cha00016_ani00069_00336,0.png,0_gt.png,1,9,ela_0.png
Au_cha_30657,0.png,,0,9,
Tp_D_CRN_M_N_art00067_nat00059_11805,15.png,15_gt.png,1,9,ela_15.png
Tp_S_CNN_L_N_cha00091_cha00091_10202,7.png,7_gt.png,1,9,ela_7.png
Au_pla_30188,3.png,,0,9,
Au_sec_30137,2.png,,0,9,
Au_art_30279,0.png,,0,9,
Tp_D_NNN_S_B_pla00090_cha00028_00348,11.png,11_gt.png,1,9,ela_11.png
Au_ind_30135,3.png,,0,9,
Au_sec_30393,1.png,,0,9,
Tp_D_NNN_S_N_nat00052_cha00042_11083,0.png,0_gt.png,1,9,ela_0.png
Tp_D_NRN_M_N_arc10120_nat10132_12142,14.png,14_gt.png,1,9,ela_14.png
Tp_S_NRN_S_N_ind00047_ind00047_10893,0.png,0_gt.png,1,9,ela_0.png
Au_pla_30282,3.png,,0,9,
Au_sec_30673,0.png,,0,9,
Au_arc_20050,1.png,,0,9,
Tp_D_NNN_M_N_arc00008_nat00059_11772,6.png,6_gt.png,1,9,ela_6.png
Tp_S_NNN_S_N_ani00006_ani00006_00833,1.png,1_gt.png,1,9,ela_1.png
Tp_D_CRN_S_N_cha00075_cha00086_10868,0.png,0_gt.png,1,9,ela_0.png
Au_arc_30636,2.png,,0,9,
Au_arc_20053,1.png,,0,9,
Au_sec_30027,0.png,,0,9,
Tp_S_NRD_S_O_nat00039_nat00039_00964,0.png,0_gt.png,1,9,ela_0.png
Au_txt_00011,4.png,,0,9,
Au_nat_30482,0.png,,0,9,
Au_nat_30307,3.png,,0,9,
Au_arc_30397,0.png,,0,9,
Au_art_30587,1.png,,0,9,
Au_art_30500,0.png,,0,9,
Au_arc_30809,0.png,,0,9,
Au_pla_30407,3.png,,0,9,
Au_nat_20057,3.png,,0,9,
Au_art_30675,1.png,,0,9,
Tp_S_NNN_S_N_pla00078_pla00078_00603,0.png,0_gt.png,1,9,ela_0.png
Tp_D_NNN_S_N_art00045_cha00023_01409,10.png,10_gt.png,1,9,ela_10.png
Au_arc_30087,1.png,,0,9,
Au_art_20075,2.png,,0,9,
Au_sec_30353,0.png,,0,9,
Au_cha_30192,3.png,,0,9,
Au_pla_30454,2.png,,0,9,
Au_ani_10130,0.png,,0,9,
Tp_S_NNN_S_N_sec00091_sec00091_00753,2.png,2_gt.png,1,9,ela_2.png
Au_sec_30726,3.png,,0,9,
Tp_S_CRN_M_N_arc00036_arc00036_10088,7.png,7_gt.png,1,9,ela_7.png
Tp_D_NNN_S_N_pla00096_ani00031_00617,4.png,4_gt.png,1,9,ela_4.png
Tp_D_CNN_M_N_sec10107_sec10101_10299,0.png,0_gt.png,1,9,ela_0.png
Au_cha_30038,2.png,,0,9,
Au_pla_30034,3.png,,0,9,
Tp_S_CRD_M_N_sec00016_sec00016_10791,3.png,3_gt.png,1,9,ela_3.png
Au_pla_00074,3.png,,0,9,
Au_pla_30580,1.png,,0,9,
Au_nat_30730,2.png,,0,9,
Au_sec_30331,4.png,,0,9,
Tp_S_NNN_M_N_art00050_art00050_10535,12.png,12_gt.png,1,9,ela_12.png
Tp_D_NRD_M_N_arc20052_xxx00000_02478,17.png,17_gt.png,1,9,ela_17.png
Au_art_30136,4.png,,0,9,
Au_ind_30070,0.png,,0,9,
Au_sec_30627,3.png,,0,9,
Tp_D_NRN_M_N_nat10116_cha00071_11730,3.png,3_gt.png,1,9,ela_3.png
Au_nat_00087,1.png,,0,9,
Tp_S_CNN_M_N_art00004_art00004_10436,4.png,4_gt.png,1,9,ela_4.png
Tp_D_NRN_M_B_nat10122_nat00059_11334,3.png,3_gt.png,1,9,ela_3.png
Au_arc_30806,3.png,,0,9,
Tp_D_NNN_M_N_txt00013_txt00019_10847,19.png,19_gt.png,1,9,ela_19.png
Au_sec_30060,2.png,,0,9,
Au_pla_30527,4.png,,0,9,
Au_ani_30022,4.png,,0,9,
Tp_D_NRN_M_N_ind00082_cha00040_11755,2.png,2_gt.png,1,9,ela_2.png
Au_nat_20079,0.png,,0,9,
Au_art_30436,1.png,,0,9,
Tp_S_NNN_S_N_ind00050_ind00050_00901,0.png,0_gt.png,1,9,ela_0.png
Au_ani_30439,1.png,,0,9,
Au_ani_30009,1.png,,0,9,
Tp_S_NNN_S_N_cha20008_cha20008_02007,0.png,0_gt.png,1,9,ela_0.png
Tp_S_NRN_S_N_arc20065_arc20065_01705,1.png,1_gt.png,1,9,ela_1.png
Tp_S_NNN_S_N_arc00078_arc00078_11880,3.png,3_gt.png,1,9,ela_3.png
Au_ani_10201,3.png,,0,9,
Au_cha_30645,0.png,,0,9,
Au_pla_30144,1.png,,0,9,
Tp_S_NNN_S_O_ani00067_ani00067_00828,1.png,1_gt.png,1,9,ela_1.png
Tp_S_NNN_S_N_cha10193_cha10193_12320,2.png,2_gt.png,1,9,ela_2.png
Tp_S_NND_S_N_arc20010_arc20010_01463,1.png,1_gt.png,1,9,ela_1.png
Au_arc_30624,1.png,,0,9,
Au_sec_20083,4.png,,0,9,
Tp_S_NRN_S_N_pla20036_pla20036_01936,1.png,1_gt.png,1,9,ela_1.png
Au_nat_30378,2.png,,0,9,
Au_ani_00045,2.png,,0,9,
Au_cha_30693,4.png,,0,9,
Tp_S_CNN_M_N_txt10107_txt10107_10867,7.png,7_gt.png,1,9,ela_7.png
Tp_S_NRN_S_N_sec00090_sec00090_10356,1.png,1_gt.png,1,9,ela_1.png
Tp_D_NRN_S_B_cha00034_cha00040_00354,10.png,10_gt.png,1,9,ela_10.png
Au_cha_30159,0.png,,0,9,
Au_nat_00058,1.png,,0,9,
Au_sec_30312,0.png,,0,9,
Tp_D_CNN_M_N_nat00041_nat10123_11439,2.png,2_gt.png,1,9,ela_2.png
Au_arc_00017,4.png,,0,9,
Tp_S_NNN_M_N_txt00065_txt00065_10132,0.png,0_gt.png,1,9,ela_0.png
Au_cha_10200,0.png,,0,9,
Tp_S_CNN_M_N_sec00042_sec00042_10493,0.png,0_gt.png,1,9,ela_0.png
Tp_D_NNN_S_B_cha00088_cha00063_00408,1.png,1_gt.png,1,9,ela_1.png
Au_nat_20088,1.png,,0,9,
Tp_D_NRN_M_N_nat10164_nat00097_12097,20.png,20_gt.png,1,9,ela_20.png
Au_pla_30479,3.png,,0,9,
Tp_D_CRD_S_B_sec00049_ani00047_00070,5.png,5_gt.png,1,9,ela_5.png
Au_nat_30129,4.png,,0,9,
Au_nat_30380,4.png,,0,9,
Au_arc_30372,0.png,,0,9,
Tp_S_CNN_S_N_pla20062_pla20062_01962,0.png,0_gt.png,1,9,ela_0.png
Au_sec_20041,4.png,,0,9,
Tp_S_NRD_S_N_pla20007_pla20007_01907,36.png,36_gt.png,1,9,ela_36.png
Au_pla_30335,3.png,,0,9,
Tp_D_NRN_M_B_art00012_art00011_11837,18.png,18_gt.png,1,9,ela_18.png
Au_nat_00074,0.png,,0,9,
Au_pla_30693,4.png,,0,9,
Au_nat_30543,1.png,,0,9,
Tp_D_NRD_L_N_ani10110_art10104_10229,45.png,45_gt.png,1,9,ela_45.png
Au_ind_30133,2.png,,0,9,
Tp_D_NRN_M_N_nat10157_cha00070_12042,1.png,1_gt.png,1,9,ela_1.png
Au_ani_10208,3.png,,0,9,
Tp_D_NNN_M_N_art00088_txt00002_10327,1.png,1_gt.png,1,9,ela_1.png
Au_cha_30237,1.png,,0,9,
Tp_D_NRD_S_B_ani20039_nat20042_02443,1.png,1_gt.png,1,9,ela_1.png
Au_cha_10169,0.png,,0,9,
Tp_D_CRD_M_N_txt00068_txt00065_10135,21.png,21_gt.png,1,9,ela_21.png
Tp_D_NRN_M_N_art00011_art00010_11831,10.png,10_gt.png,1,9,ela_10.png
Tp_D_NRN_M_N_cha00054_cha00067_11723,13.png,13_gt.png,1,9,ela_13.png
Au_sec_20017,0.png,,0,9,
Tp_D_NRN_S_B_sec00079_pla00029_00100,21.png,21_gt.png,1,9,ela_21.png
Tp_S_CNN_M_N_ani00064_ani00064_10443,10.png,10_gt.png,1,9,ela_10.png
Tp_D_NNN_S_N_ind00053_ind00020_01342,0.png,0_gt.png,1,9,ela_0.png
Tp_D_NRN_S_N_pla00010_pla00009_10934,0.png,0_gt.png,1,9,ela_0.png
Tp_D_CRN_S_N_cha10117_nat10123_12168,0.png,0_gt.png,1,9,ela_0.png
Au_sec_00008,4.png,,0,9,
Au_pla_30535,3.png,,0,9,
Tp_D_NRN_M_N_ani00019_nat10122_11866,6.png,6_gt.png,1,9,ela_6.png
Au_pla_20004,0.png,,0,9,
Au_cha_30047,4.png,,0,9,
Au_arc_30371,0.png,,0,9,
Tp_D_NRN_M_N_pla10124_cha00062_11557,10.png,10_gt.png,1,9,ela_10.png
Tp_S_NNN_M_N_arc00078_arc00078_11879,1.png,1_gt.png,1,9,ela_1.png
Au_cha_30033,3.png,,0,9,
Tp_S_NRN_S_N_cha00035_cha00035_11733,3.png,3_gt.png,1,9,ela_3.png
Tp_S_NNN_S_N_cha10151_cha10151_12219,0.png,0_gt.png,1,9,ela_0.png
Tp_D_CRN_M_N_nat10154_nat10140_12075,4.png,4_gt.png,1,9,ela_4.png
Tp_D_CNN_S_N_cha10117_nat10139_12166,0.png,0_gt.png,1,9,ela_0.png
Tp_S_NNN_S_N_arc20029_arc20029_01482,1.png,1_gt.png,1,9,ela_1.png
Au_txt_30003,2.png,,0,9,
Tp_D_NRD_M_O_sec20032_xxx00000_01622,9.png,9_gt.png,1,9,ela_9.png
Au_art_30371,2.png,,0,9,
Tp_D_NRN_S_N_ani10171_ani00001_12458,1.png,1_gt.png,1,9,ela_1.png
Au_ani_10106,3.png,,0,9,
Au_sec_30085,2.png,,0,9,
Au_pla_30473,0.png,,0,9,
Au_arc_30612,4.png,,0,9,
Au_sec_20058,3.png,,0,9,
Au_cha_30406,0.png,,0,9,
Au_nat_30327,2.png,,0,9,
Au_arc_30825,1.png,,0,9,
Au_ani_30459,3.png,,0,9,
Au_nat_30040,0.png,,0,9,
Tp_D_CRN_S_N_pla00019_pla00020_10954,7.png,7_gt.png,1,9,ela_7.png
Au_pla_30031,1.png,,0,9,
Au_nat_00038,3.png,,0,9,
Au_ani_30752,1.png,,0,9,
Au_sec_20043,1.png,,0,9,
Tp_S_NND_S_N_art00071_art00071_01242,0.png,0_gt.png,1,9,ela_0.png
Au_cha_30487,3.png,,0,9,
Au_nat_20032,3.png,,0,9,
Tp_D_NNN_M_N_sec20059_arc20022_02134,2.png,2_gt.png,1,9,ela_2.png
Au_pla_30629,3.png,,0,9,
Au_pla_20023,4.png,,0,9,
Au_sec_00058,4.png,,0,9,
Au_cha_30488,3.png,,0,9,
Au_ani_30004,0.png,,0,9,
Tp_D_NRN_S_N_nat00044_ani00005_11435,2.png,2_gt.png,1,9,ela_2.png
Tp_S_NRN_S_B_cha00019_cha00019_11180,1.png,1_gt.png,1,9,ela_1.png
Tp_D_NRN_M_B_nat10139_nat10124_11945,11.png,11_gt.png,1,9,ela_11.png
Au_cha_30358,1.png,,0,9,
Au_arc_30706,2.png,,0,9,
Tp_D_NRN_M_N_ani00043_ani00044_11142,3.png,3_gt.png,1,9,ela_3.png
Au_ind_30131,2.png,,0,9,
Au_nat_30379,1.png,,0,9,
Au_nat_30401,0.png,,0,9,
Tp_D_NND_M_B_sec00077_txt00059_10387,1.png,1_gt.png,1,9,ela_1.png
Tp_D_NNN_S_N_ani10200_ani10199_12409,3.png,3_gt.png,1,9,ela_3.png
Tp_D_CRN_M_N_nat00032_art00025_11427,0.png,0_gt.png,1,9,ela_0.png
Au_ani_30255,4.png,,0,9,
Au_arc_30761,3.png,,0,9,
Tp_S_NNN_S_B_cha00089_cha00089_10199,4.png,4_gt.png,1,9,ela_4.png
Au_pla_00086,0.png,,0,9,
Au_cha_00066,3.png,,0,9,
Tp_S_NRN_S_N_cha20028_cha20028_02427,1.png,1_gt.png,1,9,ela_1.png
Tp_D_NRD_S_B_arc20100_xxx00000_02185,24.png,24_gt.png,1,9,ela_24.png
Au_arc_30789,0.png,,0,9,
Au_pla_20046,1.png,,0,9,
Au_pla_30071,4.png,,0,9,
Au_cha_20016,3.png,,0,9,
Tp_D_CRD_M_N_txt00068_txt00065_10135,22.png,22_gt.png,1,9,ela_22.png
Au_art_30352,1.png,,0,9,
Tp_D_NNN_M_N_art00049_nat00095_11766,1.png,1_gt.png,1,9,ela_1.png
Au_arc_30047,2.png,,0,9,
Tp_D_CRN_M_N_ani10116_ani00100_11643,2.png,2_gt.png,1,9,ela_2.png
Au_pla_30479,0.png,,0,9,
Au_cha_30425,2.png,,0,9,
Au_ind_00012,2.png,,0,9,
Tp_S_NRN_S_O_nat00032_nat00032_00947,1.png,1_gt.png,1,9,ela_1.png
Au_cha_30658,0.png,,0,9,
Tp_S_CRN_S_N_ind20024_ind20024_01765,12.png,12_gt.png,1,9,ela_12.png
Tp_S_CRN_M_N_nat00001_nat00001_10555,9.png,9_gt.png,1,9,ela_9.png
Tp_D_CRN_M_N_arc00008_nat10122_11773,6.png,6_gt.png,1,9,ela_6.png
Tp_D_NRN_M_N_ind10103_pla00050_11558,6.png,6_gt.png,1,9,ela_6.png
Tp_S_CRN_M_N_cha00017_cha00017_10312,11.png,11_gt.png,1,9,ela_11.png
Tp_S_CNN_M_N_arc00067_arc00067_10250,5.png,5_gt.png,1,9,ela_5.png
Au_art_30249,3.png,,0,9,
Au_pla_20009,0.png,,0,9,
Au_art_30150,0.png,,0,9,
Au_nat_00043,1.png,,0,9,
Tp_D_NRN_M_N_nat10144_nat00060_11965,2.png,2_gt.png,1,9,ela_2.png
Au_art_30059,4.png,,0,9,
Tp_S_CRN_M_N_cha00017_cha00017_10312,9.png,9_gt.png,1,9,ela_9.png
Tp_D_NNN_M_N_txt00068_txt00065_10123,2.png,2_gt.png,1,9,ela_2.png
Tp_S_CNN_M_N_ind00087_ind00087_10297,4.png,4_gt.png,1,9,ela_4.png
Tp_D_NNN_M_N_art00099_cha00050_11760,8.png,8_gt.png,1,9,ela_8.png
Tp_D_NRN_M_N_art00098_art00062_10518,14.png,14_gt.png,1,9,ela_14.png
Au_ani_30266,3.png,,0,9,
Au_arc_20063,0.png,,0,9,
Au_art_30256,2.png,,0,9,
Au_nat_00054,4.png,,0,9,
Tp_S_NNN_S_N_arc00029_arc00029_00777,1.png,1_gt.png,1,9,ela_1.png
Au_pla_30245,1.png,,0,9,
Au_ani_30128,1.png,,0,9,
Tp_S_NNN_S_B_cha20002_cha20002_02001,0.png,0_gt.png,1,9,ela_0.png
Tp_D_NRN_S_N_art00050_cha00026_00522,6.png,6_gt.png,1,9,ela_6.png
Au_nat_20067,1.png,,0,9,
Au_sec_30032,1.png,,0,9,
Tp_D_NRN_M_N_sec00016_cha00070_11398,15.png,15_gt.png,1,9,ela_15.png
Tp_D_CRN_M_N_art00012_art00013_11812,12.png,12_gt.png,1,9,ela_12.png
Au_sec_30127,2.png,,0,9,
Au_arc_30325,2.png,,0,9,
Au_art_30540,2.png,,0,9,
Tp_S_NND_S_N_ani00062_ani00062_00182,5.png,5_gt.png,1,9,ela_5.png
Tp_S_CNN_M_N_art00028_art00028_10511,8.png,8_gt.png,1,9,ela_8.png
Au_cha_30314,0.png,,0,9,
Tp_D_NNN_S_N_ani00016_ani00013_00136,1.png,1_gt.png,1,9,ela_1.png
Tp_D_NRN_M_N_ani10113_ani00100_11626,8.png,8_gt.png,1,9,ela_8.png
Tp_S_NNN_S_N_arc20086_arc20086_02415,2.png,2_gt.png,1,9,ela_2.png
Tp_S_CRN_S_N_ind00056_ind00056_10911,1.png,1_gt.png,1,9,ela_1.png
Tp_D_NNN_M_N_ani00019_nat10122_11865,8.png,8_gt.png,1,9,ela_8.png
Au_ind_30044,4.png,,0,9,
Au_pla_30674,3.png,,0,9,
Tp_S_CNN_M_N_arc00067_arc00067_10250,1.png,1_gt.png,1,9,ela_1.png
Au_arc_00008,1.png,,0,9,
Tp_S_NRN_S_B_nat20009_nat20009_01513,0.png,0_gt.png,1,9,ela_0.png
Au_cha_20021,4.png,,0,9,
Au_art_30480,0.png,,0,9,
Au_sec_00062,2.png,,0,9,
Au_ani_30558,0.png,,0,9,
Tp_D_CRN_M_N_art00067_nat00013_11804,3.png,3_gt.png,1,9,ela_3.png
Tp_S_NND_S_B_ind20008_ind20008_02268,1.png,1_gt.png,1,9,ela_1.png
Au_cha_30406,3.png,,0,9,
Tp_D_NRN_M_N_nat10122_nat00097_11337,6.png,6_gt.png,1,9,ela_6.png
Au_ani_30429,3.png,,0,9,
Tp_S_NNN_S_N_sec20042_sec20042_01632,1.png,1_gt.png,1,9,ela_1.png
Au_arc_10126,4.png,,0,9,
Au_art_00085,0.png,,0,9,
Au_ani_10216,1.png,,0,9,
Tp_D_NNN_M_N_sec20059_arc20022_02134,11.png,11_gt.png,1,9,ela_11.png
Tp_D_NRN_M_N_sec00089_cha00070_11490,5.png,5_gt.png,1,9,ela_5.png
Tp_S_NND_S_N_pla20097_pla20097_02345,21.png,21_gt.png,1,9,ela_21.png
Au_ani_30412,4.png,,0,9,
Au_pla_20032,2.png,,0,9,
Au_ani_30565,3.png,,0,9,
Tp_S_CNN_M_N_sec00083_sec00083_10354,4.png,4_gt.png,1,9,ela_4.png
Tp_D_NRN_S_N_ani00024_ani00021_00144,4.png,4_gt.png,1,9,ela_4.png
Tp_D_NRN_M_N_nat10150_nat00095_12034,12.png,12_gt.png,1,9,ela_12.png
Tp_D_NRN_S_N_ani10130_ani00031_12498,12.png,12_gt.png,1,9,ela_12.png
Au_nat_30716,4.png,,0,9,
Au_ind_00071,2.png,,0,9,
Au_ind_30015,0.png,,0,9,
Tp_S_NNN_S_N_pla20056_pla20056_02375,0.png,0_gt.png,1,9,ela_0.png
Tp_D_CRN_M_N_art10113_cha00067_11650,2.png,2_gt.png,1,9,ela_2.png
Au_cha_20021,2.png,,0,9,
Tp_S_NRN_S_N_ani00058_ani00058_00178,3.png,3_gt.png,1,9,ela_3.png
Tp_D_NNN_L_N_txt00068_cha00074_10194,15.png,15_gt.png,1,9,ela_15.png
Au_pla_20074,1.png,,0,9,
Tp_D_CRN_M_N_art00067_nat00059_11805,6.png,6_gt.png,1,9,ela_6.png
Au_arc_20071,1.png,,0,9,
Au_nat_30397,3.png,,0,9,
Au_arc_10104,2.png,,0,9,
Tp_D_NRN_S_N_ind00056_ind00089_00462,1.png,1_gt.png,1,9,ela_1.png
Tp_D_NRN_M_N_nat10157_nat10128_12045,5.png,5_gt.png,1,9,ela_5.png
Au_ani_30659,2.png,,0,9,
Au_cha_30643,3.png,,0,9,
Tp_D_NRN_M_N_nat10140_nat10139_11954,9.png,9_gt.png,1,9,ela_9.png
Tp_D_NNN_M_N_cha10123_cha10127_12191,17.png,17_gt.png,1,9,ela_17.png
Tp_D_CRN_S_N_sec00074_pla00084_00095,7.png,7_gt.png,1,9,ela_7.png
Tp_D_NRN_M_B_nat00008_art00021_11424,12.png,12_gt.png,1,9,ela_12.png
Au_nat_00079,0.png,,0,9,
Au_arc_30066,0.png,,0,9,
Au_pla_30111,0.png,,0,9,
Tp_S_NNN_S_N_pla00093_pla00093_00614,0.png,0_gt.png,1,9,ela_0.png
Tp_S_CNN_S_N_art00083_art00083_00533,1.png,1_gt.png,1,9,ela_1.png
Au_ani_30665,0.png,,0,9,
Au_pla_00052,2.png,,0,9,
Au_ani_30544,4.png,,0,9,
Au_pla_30721,2.png,,0,9,
Tp_D_NRN_M_N_nat10160_nat00097_12065,13.png,13_gt.png,1,9,ela_13.png
Au_pla_30223,0.png,,0,9,
Au_art_30534,0.png,,0,9,
Tp_S_CND_S_N_ind20036_ind20036_01777,0.png,0_gt.png,1,9,ela_0.png
Au_nat_30526,1.png,,0,9,
Au_pla_30245,4.png,,0,9,
Tp_D_NRN_M_N_txt00059_pla00050_10390,8.png,8_gt.png,1,9,ela_8.png
Au_nat_00050,2.png,,0,9,
Tp_S_CRN_S_N_ind00049_ind00049_10918,0.png,0_gt.png,1,9,ela_0.png
Au_ani_30016,0.png,,0,9,
Tp_S_CNN_M_N_arc00040_arc00040_10237,5.png,5_gt.png,1,9,ela_5.png
Tp_S_CNN_S_N_cha00009_cha00009_00329,0.png,0_gt.png,1,9,ela_0.png
Au_sec_30673,2.png,,0,9,
Tp_D_NRD_M_N_sec00057_nat00001_00078,1.png,1_gt.png,1,9,ela_1.png
Tp_D_NRD_S_B_sec20094_arc20064_02444,22.png,22_gt.png,1,9,ela_22.png
Au_ind_30157,2.png,,0,9,
Au_pla_30166,4.png,,0,9,
Au_pla_30258,2.png,,0,9,
Tp_S_CNN_S_N_nat00053_nat00053_11078,0.png,0_gt.png,1,9,ela_0.png
Au_pla_20010,3.png,,0,9,
Tp_S_CNN_S_B_sec20003_sec20003_01438,1.png,1_gt.png,1,9,ela_1.png
Tp_D_NRN_M_N_nat10136_arc00023_11916,17.png,17_gt.png,1,9,ela_17.png
Tp_S_CRN_M_N_cha00023_cha00023_10721,0.png,0_gt.png,1,9,ela_0.png
Au_pla_00092,1.png,,0,9,
Tp_D_NRN_M_N_nat10116_cha00052_11369,10.png,10_gt.png,1,9,ela_10.png
Tp_S_CNN_S_N_cha10207_cha10207_12348,0.png,0_gt.png,1,9,ela_0.png
Tp_D_NRN_M_B_nat10139_nat10124_11945,19.png,19_gt.png,1,9,ela_19.png
Tp_D_NRD_S_B_sec20094_arc20064_02444,7.png,7_gt.png,1,9,ela_7.png
Tp_D_NRN_S_O_nat10153_ani00036_12134,1.png,1_gt.png,1,9,ela_1.png
Au_ani_10166,2.png,,0,9,
Au_pla_30390,3.png,,0,9,
Tp_S_NNN_S_N_arc20091_arc20091_01731,0.png,0_gt.png,1,9,ela_0.png
Au_ind_30171,0.png,,0,9,
Au_ind_30154,4.png,,0,9,
Au_art_30519,4.png,,0,9,
Au_nat_30411,0.png,,0,9,
Tp_D_NRN_M_N_nat10150_nat10124_12033,5.png,5_gt.png,1,9,ela_5.png
Au_sec_20100,1.png,,0,9,
Au_arc_10118,0.png,,0,9,
Au_ind_30125,2.png,,0,9,
Tp_S_CNN_M_N_pla00093_pla00093_10613,1.png,1_gt.png,1,9,ela_1.png
Tp_D_NRN_M_N_nat10160_nat10147_12069,13.png,13_gt.png,1,9,ela_13.png
Tp_D_NRN_M_N_ani00083_ani00068_10040,12.png,12_gt.png,1,9,ela_12.png
Au_nat_30688,1.png,,0,9,
Au_pla_30277,0.png,,0,9,
Tp_S_CNN_M_N_art00064_art00064_10260,6.png,6_gt.png,1,9,ela_6.png
Au_ani_20058,0.png,,0,9,
Tp_D_NRN_S_N_art10110_pla00050_11647,1.png,1_gt.png,1,9,ela_1.png
Au_nat_00024,2.png,,0,9,
Tp_D_NRN_S_B_cha20031_arc20033_02030,16.png,16_gt.png,1,9,ela_16.png
Au_pla_30004,4.png,,0,9,
Au_ani_30149,4.png,,0,9,
Au_nat_30665,1.png,,0,9,
Au_art_10101,4.png,,0,9,
Au_pla_30622,3.png,,0,9,
Au_sec_30097,3.png,,0,9,
Tp_S_CNN_M_N_sec00042_sec00042_10493,1.png,1_gt.png,1,9,ela_1.png
Au_nat_00026,0.png,,0,9,
Tp_D_NNN_M_N_sec00054_cha00062_11473,18.png,18_gt.png,1,9,ela_18.png
Au_sec_30245,4.png,,0,9,
Au_cha_30089,1.png,,0,9,
Au_cha_30555,1.png,,0,9,
Au_arc_30740,3.png,,0,9,
Tp_S_NNN_S_O_ani00021_ani00021_20026,13.png,13_gt.png,1,9,ela_13.png
Tp_D_NRN_M_B_sec00002_nat00062_11397,7.png,7_gt.png,1,9,ela_7.png
Tp_D_NNN_S_N_pla20032_pla20033_02386,4.png,4_gt.png,1,9,ela_4.png
Au_arc_30209,2.png,,0,9,
Au_art_10002,4.png,,0,9,
Tp_D_CRN_M_N_nat10131_nat00059_11908,15.png,15_gt.png,1,9,ela_15.png
Au_ani_20020,2.png,,0,9,
Tp_D_CNN_M_N_art00052_arc00030_11853,6.png,6_gt.png,1,9,ela_6.png
Au_ani_30400,2.png,,0,9,
Au_ani_00041,2.png,,0,9,
Tp_S_NNN_S_N_art00055_art00055_01018,1.png,1_gt.png,1,9,ela_1.png
Au_sec_30443,2.png,,0,9,
Tp_S_CRN_S_B_arc00065_arc00065_11451,2.png,2_gt.png,1,9,ela_2.png
Au_arc_30136,2.png,,0,9,
Au_sec_20032,1.png,,0,9,
Au_cha_30474,0.png,,0,9,
Au_nat_30448,4.png,,0,9,
Au_ani_30368,2.png,,0,9,
Tp_S_NNN_S_N_art00068_art00068_01016,3.png,3_gt.png,1,9,ela_3.png
Tp_S_CNN_M_N_nat00068_nat00068_10568,8.png,8_gt.png,1,9,ela_8.png
Tp_S_CNN_S_N_txt00049_txt00049_01276,5.png,5_gt.png,1,9,ela_5.png
Au_arc_30049,4.png,,0,9,
Tp_S_NNN_S_N_pla00054_pla00054_00588,1.png,1_gt.png,1,9,ela_1.png
Au_pla_30727,1.png,,0,9,
Au_nat_20083,3.png,,0,9,
Tp_D_NRN_S_N_cha00007_ani00096_00327,3.png,3_gt.png,1,9,ela_3.png
Au_art_30190,1.png,,0,9,
Tp_S_CNN_M_N_nat00088_nat00088_10580,0.png,0_gt.png,1,9,ela_0.png
Tp_D_NNN_S_B_nat00079_nat00040_00676,2.png,2_gt.png,1,9,ela_2.png
Au_sec_30571,3.png,,0,9,
Au_ani_30255,3.png,,0,9,
Tp_S_NNN_S_B_nat20052_nat20052_02248,1.png,1_gt.png,1,9,ela_1.png
Au_cha_30680,3.png,,0,9,
Tp_S_NNN_S_N_art00059_art00059_01234,0.png,0_gt.png,1,9,ela_0.png
Tp_D_NNN_M_B_nat10128_nat00086_11538,6.png,6_gt.png,1,9,ela_6.png
Au_art_30590,4.png,,0,9,
Au_txt_00090,2.png,,0,9,
Au_pla_30037,4.png,,0,9,
Tp_D_NNN_M_B_arc10117_arc10115_10744,1.png,1_gt.png,1,9,ela_1.png
Au_arc_30393,2.png,,0,9,
Au_sec_20066,3.png,,0,9,
Tp_D_NNN_S_N_nat00041_nat00061_11433,1.png,1_gt.png,1,9,ela_1.png
Au_arc_30439,1.png,,0,9,
Au_sec_30192,2.png,,0,9,
Tp_D_NRN_M_N_ani00042_ani00043_11139,6.png,6_gt.png,1,9,ela_6.png
Tp_D_CRN_S_N_sec00074_pla00084_00095,51.png,51_gt.png,1,9,ela_51.png
Au_arc_30609,3.png,,0,9,
Tp_D_NRN_M_N_ani10144_nat10131_12473,19.png,19_gt.png,1,9,ela_19.png
Tp_S_NND_M_N_sec00017_sec00017_00038,0.png,0_gt.png,1,9,ela_0.png
Au_arc_30416,1.png,,0,9,
Tp_D_NRN_S_N_txt00097_txt10106_10818,0.png,0_gt.png,1,9,ela_0.png
Au_txt_30010,2.png,,0,9,
Tp_S_CNN_M_N_art00017_art00017_10273,3.png,3_gt.png,1,9,ela_3.png
Au_pla_30335,4.png,,0,9,
Tp_S_NNN_S_N_pla00080_pla00080_00605,1.png,1_gt.png,1,9,ela_1.png
Tp_S_NNN_S_N_pla00008_pla00008_01130,5.png,5_gt.png,1,9,ela_5.png
Au_ani_30455,3.png,,0,9,
Tp_D_NNN_S_N_txt00027_txt00021_10842,11.png,11_gt.png,1,9,ela_11.png
