image,image_patch,mask_patch,label,fold,ela,root_dir
c97sv42_0,1.jpg,1_gt.jpg,1,8,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c92q18a_0,2.jpg,2_gt.jpg,1,8,2_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
94693136@N05_8675653728,14.jpg,,0,8,14_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c966md3_0,3.jpg,3_gt.jpg,1,8,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9929g3_0,0.jpg,0_gt.jpg,1,8,0_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8zax0v_0,10.jpg,10_gt.jpg,1,8,10_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c98ojjv_0,16.jpg,16_gt.jpg,1,8,16_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
friscocali_8635387035,6.jpg,,0,8,6_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
suhajdab_284887757,10.jpg,,0,8,10_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c96bh08_0,4.jpg,4_gt.jpg,1,8,4_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
112757076@N06_26541694174,7.jpg,,0,8,7_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
34207576@N00_108981035,1.jpg,,0,8,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c90omlo_0,1.jpg,1_gt.jpg,1,8,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
ingolauer_50087237431,25.jpg,,0,8,25_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1bj1te_orig,4.jpg,,0,8,4_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1bajww_orig,21.jpg,,0,8,21_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
visualart_jason_50035511748,10.jpg,,0,8,10_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
ixmatex_22194191683,0.jpg,,0,8,0_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8z0zg4_0,4.jpg,4_gt.jpg,1,8,4_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
170409963@N02_48008466277,21.jpg,,0,8,21_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
mdpettitt_5224953640,8.jpg,,0,8,8_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c925i21_0,10.jpg,10_gt.jpg,1,8,10_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
worldscouting_48390700456,13.jpg,,0,8,13_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c98mhwt_0,1.jpg,1_gt.jpg,1,8,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
fri13th_46149977274,32.jpg,,0,8,32_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
kiddocone_2393368613,13.jpg,,0,8,13_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
ickb240_4576722208,23.jpg,,0,8,23_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
clydebentley_23288482966,2.jpg,,0,8,2_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
padraics_travels_2963440181,18.jpg,,0,8,18_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9g6vta_0,48.jpg,48_gt.jpg,1,8,48_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
discoverwaikumetecemetery_24537523777,7.jpg,,0,8,7_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
162383883@N06_44387972290,21.jpg,,0,8,21_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9fnyyh_0,7.jpg,7_gt.jpg,1,8,7_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
afge_3253343747,14.jpg,,0,8,14_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
ann_lawliet_6352602071,2.jpg,,0,8,2_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c949b58_0,28.jpg,28_gt.jpg,1,8,28_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
forthefunofit_9083646895,25.jpg,,0,8,25_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9fnyyh_0,11.jpg,11_gt.jpg,1,8,11_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
94693136@N05_8675653728,7.jpg,,0,8,7_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
aliented_176179922,2.jpg,,0,8,2_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1bsw3w_orig,14.jpg,,0,8,14_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
bibliotecaessb_26549060910,8.jpg,,0,8,8_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8voq23_0,10.jpg,10_gt.jpg,1,8,10_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
83310420@N05_46197852434,16.jpg,,0,8,16_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9ct2jr_0,99.jpg,99_gt.jpg,1,8,99_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
rollercoasterphilosophy_4703498437,10.jpg,,0,8,10_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
cristic_4846842048,0.jpg,,0,8,0_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
100959748@N04_9663692792,12.jpg,,0,8,12_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1b18vd_orig,5.jpg,,0,8,5_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8v2xno_0,1.jpg,1_gt.jpg,1,8,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c97nhib_0,13.jpg,13_gt.jpg,1,8,13_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
130906625@N07_16357535621,32.jpg,,0,8,32_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8vkbiq_0,21.jpg,21_gt.jpg,1,8,21_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
67021770@N08_14588442798,19.jpg,,0,8,19_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
dawidpalen_4606134886,34.jpg,,0,8,34_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8zsg4j_0,12.jpg,12_gt.jpg,1,8,12_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
55604587@N08_31924126006,29.jpg,,0,8,29_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1bbmcy_orig,56.jpg,,0,8,56_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
ixmatex_22826519791,33.jpg,,0,8,33_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
183926019@N08_50079600597,16.jpg,,0,8,16_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
67021770@N08_14774740572,9.jpg,,0,8,9_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
adcolin_8376900784,19.jpg,,0,8,19_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
rosshawkes_5529199431,33.jpg,,0,8,33_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
discoverwaikumetecemetery_46898588215,28.jpg,,0,8,28_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
141509577@N05_49911762128,45.jpg,,0,8,45_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1ay6i0_orig,28.jpg,,0,8,28_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c993qje_0,7.jpg,7_gt.jpg,1,8,7_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
bluviolin_1576387684,4.jpg,,0,8,4_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9dl27f_0,1.jpg,1_gt.jpg,1,8,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c90znpe_0,0.jpg,0_gt.jpg,1,8,0_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9fo87w_0,66.jpg,66_gt.jpg,1,8,66_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1b40l4_orig,10.jpg,,0,8,10_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1a41rr_orig,15.jpg,,0,8,15_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1bs5ew_orig,25.jpg,,0,8,25_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
crawlem_3464039714,16.jpg,,0,8,16_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
joneboi_5012649552,2.jpg,,0,8,2_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8vkbiq_0,19.jpg,19_gt.jpg,1,8,19_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
gmaximo_5392544547,24.jpg,,0,8,24_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8vnyrx_0,9.jpg,9_gt.jpg,1,8,9_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
jhlau_41427601731,18.jpg,,0,8,18_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
eltham_mob_49206145062,9.jpg,,0,8,9_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
141644934@N03_27368049281,1.jpg,,0,8,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
eksrx_14631382766,11.jpg,,0,8,11_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c95gd9r_0,30.jpg,30_gt.jpg,1,8,30_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
suhajdab_284887757,11.jpg,,0,8,11_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c94s6nu_0,3.jpg,3_gt.jpg,1,8,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9f0vmz_0,3.jpg,3_gt.jpg,1,8,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9dr5uk_0,7.jpg,7_gt.jpg,1,8,7_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
ldskater_1049035573,14.jpg,,0,8,14_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
56068758@N00_2636240935,1.jpg,,0,8,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1bri83_orig,5.jpg,,0,8,5_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
69302634@N02_48172655611,0.jpg,,0,8,0_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1b4a9x_orig,4.jpg,,0,8,4_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
gilles_itzkovitchklein_1694469307,7.jpg,,0,8,7_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9d81o3_0,6.jpg,6_gt.jpg,1,8,6_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c91338s_0,7.jpg,7_gt.jpg,1,8,7_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1bvscz_orig,11.jpg,,0,8,11_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
miguel_discart_46856589394,20.jpg,,0,8,20_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8tt7fg_0,8.jpg,8_gt.jpg,1,8,8_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
27718315@N02_50016926872,20.jpg,,0,8,20_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
suhajdab_284887757,6.jpg,,0,8,6_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c948sr5_0,38.jpg,38_gt.jpg,1,8,38_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
154197517@N08_36402471490,12.jpg,,0,8,12_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
69302634@N02_48172655611,24.jpg,,0,8,24_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1azhe4_orig,3.jpg,,0,8,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
34142601@N03_3220609608,42.jpg,,0,8,42_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8xa1qd_0,18.jpg,18_gt.jpg,1,8,18_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
robertcupisz_1518362873,25.jpg,,0,8,25_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
oddwick_53572814,6.jpg,,0,8,6_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8wyxuh_0,15.jpg,15_gt.jpg,1,8,15_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
ddmacgre_15706272986,8.jpg,,0,8,8_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9dcvq8_0,2.jpg,2_gt.jpg,1,8,2_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
shankaronline_7294707812,17.jpg,,0,8,17_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c91338s_0,3.jpg,3_gt.jpg,1,8,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c92vzrm_0,16.jpg,16_gt.jpg,1,8,16_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
129822088@N05_16067533207,13.jpg,,0,8,13_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
shawnzlea_2712046653,5.jpg,,0,8,5_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
kristenbobo_7860311290,10.jpg,,0,8,10_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
siamesepuppy_49803846953,11.jpg,,0,8,11_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
33151788@N04_26057862528,25.jpg,,0,8,25_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c91tgga_0,0.jpg,0_gt.jpg,1,8,0_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
kristenbobo_7860327452,21.jpg,,0,8,21_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c94b087_0,9.jpg,9_gt.jpg,1,8,9_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9bns5o_0,12.jpg,12_gt.jpg,1,8,12_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
klio_2134892695,2.jpg,,0,8,2_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
siamesepuppy_49804330526,7.jpg,,0,8,7_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
dugspr_7905703356,6.jpg,,0,8,6_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
83310420@N05_39957963443,20.jpg,,0,8,20_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9f38b8_0,17.jpg,17_gt.jpg,1,8,17_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9g93re_0,2.jpg,2_gt.jpg,1,8,2_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9grcz4_0,1.jpg,1_gt.jpg,1,8,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
friscocali_8635387035,8.jpg,,0,8,8_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
rosasay_3463826028,6.jpg,,0,8,6_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1bigvi_orig,88.jpg,,0,8,88_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9fdzmf_0,1.jpg,1_gt.jpg,1,8,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
eksrx_14467749978,25.jpg,,0,8,25_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8z82ta_0,4.jpg,4_gt.jpg,1,8,4_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
69302634@N02_48172655611,21.jpg,,0,8,21_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
rollercoasterphilosophy_4703433679,40.jpg,,0,8,40_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
budda_6284485358,7.jpg,,0,8,7_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9d1bek_0,3.jpg,3_gt.jpg,1,8,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
bcow_3662292578,23.jpg,,0,8,23_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9948nw_0,9.jpg,9_gt.jpg,1,8,9_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
graceeaa_7962545116,6.jpg,,0,8,6_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c95ugiv_0,29.jpg,29_gt.jpg,1,8,29_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
aaron_anderer_48714470548,14.jpg,,0,8,14_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8w2mlr_0,15.jpg,15_gt.jpg,1,8,15_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1cfau1_orig,24.jpg,,0,8,24_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9dl27f_0,53.jpg,53_gt.jpg,1,8,53_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
theworldfishcenter_44655801404,7.jpg,,0,8,7_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9dvu4w_0,0.jpg,0_gt.jpg,1,8,0_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8xkcsl_0,1.jpg,1_gt.jpg,1,8,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
25833968@N06_32893899753,33.jpg,,0,8,33_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9cmtkc_0,3.jpg,3_gt.jpg,1,8,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c91tgga_0,4.jpg,4_gt.jpg,1,8,4_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c92q18a_0,10.jpg,10_gt.jpg,1,8,10_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
thewidewideworld_44658915425,42.jpg,,0,8,42_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
forthefunofit_7832071454,25.jpg,,0,8,25_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
afge_3253343747,11.jpg,,0,8,11_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
eksrx_14651116821,22.jpg,,0,8,22_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9ckx05_0,8.jpg,8_gt.jpg,1,8,8_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
21728045@N08_4664764355,18.jpg,,0,8,18_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c92qgq8_0,9.jpg,9_gt.jpg,1,8,9_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9g3oqm_0,21.jpg,21_gt.jpg,1,8,21_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
tamago-moffle_4874127805,30.jpg,,0,8,30_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
kristenbobo_7860311290,20.jpg,,0,8,20_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
ingolauer_50087237431,22.jpg,,0,8,22_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9dscl6_0,6.jpg,6_gt.jpg,1,8,6_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9fl0yy_0,0.jpg,0_gt.jpg,1,8,0_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1bigvi_orig,53.jpg,,0,8,53_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1cgonc_orig,142.jpg,,0,8,142_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
14295887@N05_7693369862,3.jpg,,0,8,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9fo87w_0,82.jpg,82_gt.jpg,1,8,82_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9ecnrt_0,17.jpg,17_gt.jpg,1,8,17_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
njnationalguard_49156267311,1.jpg,,0,8,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
dullhunk_49281881067,13.jpg,,0,8,13_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1aafqb_orig,7.jpg,,0,8,7_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
rollercoasterphilosophy_4703449913,29.jpg,,0,8,29_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9f3n7z_0,1.jpg,1_gt.jpg,1,8,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1bs5ew_orig,36.jpg,,0,8,36_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9gfnnb_0,77.jpg,77_gt.jpg,1,8,77_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9g5zv6_0,11.jpg,11_gt.jpg,1,8,11_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c91z2wh_0,4.jpg,4_gt.jpg,1,8,4_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
falconsdebarcelona_9326597293,3.jpg,,0,8,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c98aivj_0,5.jpg,5_gt.jpg,1,8,5_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
140857280@N06_45163611831,3.jpg,,0,8,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1c9ol1_orig,117.jpg,,0,8,117_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
hess_training_6954727547,9.jpg,,0,8,9_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
anjanettew_8403706876,5.jpg,,0,8,5_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
146768838@N02_31864960390,12.jpg,,0,8,12_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
glimeend_5111392255,2.jpg,,0,8,2_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1cgonc_orig,103.jpg,,0,8,103_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9ct2jr_0,86.jpg,86_gt.jpg,1,8,86_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
14295887@N05_7693369862,18.jpg,,0,8,18_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
34142601@N03_3262311116,10.jpg,,0,8,10_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8ye71b_0,3.jpg,3_gt.jpg,1,8,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
gilles_itzkovitchklein_1694469307,31.jpg,,0,8,31_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
dogpaste_1101936982,21.jpg,,0,8,21_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
rollercoasterphilosophy_4703433679,22.jpg,,0,8,22_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
trevski_2293985481,11.jpg,,0,8,11_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
alanstanton_26454165098,13.jpg,,0,8,13_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
padraics_travels_2963440181,27.jpg,,0,8,27_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
154921550@N02_26205961588,24.jpg,,0,8,24_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
shankaronline_7782340114,2.jpg,,0,8,2_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8twvej_0,11.jpg,11_gt.jpg,1,8,11_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
9336941@N03_4395001126,19.jpg,,0,8,19_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1c9ol1_orig,27.jpg,,0,8,27_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c92ebc2_0,10.jpg,10_gt.jpg,1,8,10_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
wetfeet2000_1875581627,25.jpg,,0,8,25_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c91gqec_0,3.jpg,3_gt.jpg,1,8,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1b8r7b_orig,3.jpg,,0,8,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
59268554@N05_14037262639,2.jpg,,0,8,2_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
154921550@N02_26205961588,0.jpg,,0,8,0_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c99fjx6_0,28.jpg,28_gt.jpg,1,8,28_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
lamerie_2071503920,7.jpg,,0,8,7_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1bax4h_orig,47.jpg,,0,8,47_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9f13p5_0,34.jpg,34_gt.jpg,1,8,34_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1bbszb_orig,3.jpg,,0,8,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
skuds_818933997,11.jpg,,0,8,11_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9a0vxj_0,0.jpg,0_gt.jpg,1,8,0_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
baggis_4102015813,0.jpg,,0,8,0_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9bm4rt_0,3.jpg,3_gt.jpg,1,8,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9gjh0g_0,8.jpg,8_gt.jpg,1,8,8_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
deepeco_4756620973,18.jpg,,0,8,18_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
24631937@N08_44053413540,39.jpg,,0,8,39_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
euthman_4656122739,13.jpg,,0,8,13_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
alwright1_3499501962,26.jpg,,0,8,26_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9fw1nt_0,33.jpg,33_gt.jpg,1,8,33_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
21728045@N08_4664764355,20.jpg,,0,8,20_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
raccoflickr_3057529593,13.jpg,,0,8,13_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1bax4h_orig,16.jpg,,0,8,16_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
