fname,label,fold
Au_ani_30008.pt,0,2
Au_ani_30013.pt,0,2
Au_ani_30014.pt,0,2
Au_ani_30015.pt,0,2
Au_ani_30017.pt,0,2
Au_ani_30018.pt,0,2
Au_ani_30019.pt,0,2
Au_ani_30022.pt,0,2
Au_ani_30024.pt,0,2
Au_ani_30025.pt,0,2
Au_ani_30026.pt,0,2
Au_ani_30027.pt,0,2
Au_ani_30030.pt,0,2
Au_ani_30031.pt,0,2
Au_ani_30032.pt,0,2
Au_ani_30038.pt,0,2
Au_ani_30043.pt,0,2
Au_ani_30044.pt,0,2
Au_ani_30046.pt,0,2
Au_ani_30467.pt,0,2
Au_ani_30468.pt,0,2
Au_ani_30472.pt,0,2
Au_ani_30476.pt,0,2
Au_ani_30481.pt,0,2
Au_ani_30485.pt,0,2
Au_ani_30486.pt,0,2
Au_ani_30493.pt,0,2
Au_ani_30495.pt,0,2
Au_ani_30497.pt,0,2
Au_ani_30498.pt,0,2
Au_ani_30499.pt,0,2
Au_ani_30503.pt,0,2
Au_ani_30507.pt,0,2
Au_ani_30509.pt,0,2
Au_ani_30517.pt,0,2
Au_ani_30519.pt,0,2
Au_ani_30521.pt,0,2
Au_ani_30523.pt,0,2
Au_ani_30527.pt,0,2
Au_ani_30531.pt,0,2
Au_ani_30532.pt,0,2
Au_ani_30537.pt,0,2
Au_ani_30539.pt,0,2
Au_ani_30545.pt,0,2
Au_ani_30549.pt,0,2
Au_ani_30556.pt,0,2
Au_ani_30557.pt,0,2
Au_ani_30560.pt,0,2
Au_ani_30561.pt,0,2
Au_ani_30564.pt,0,2
Au_ani_30565.pt,0,2
Au_ani_30566.pt,0,2
Au_ani_30569.pt,0,2
Au_ind_30168.pt,0,2
Au_nat_00091.pt,0,2
Au_nat_10143.pt,0,2
Au_nat_20020.pt,0,2
Au_nat_20068.pt,0,2
Au_nat_30057.pt,0,2
Au_nat_30119.pt,0,2
Au_nat_30183.pt,0,2
Au_nat_30226.pt,0,2
Au_nat_30289.pt,0,2
Au_nat_30353.pt,0,2
Au_nat_30412.pt,0,2
Au_nat_30460.pt,0,2
Au_nat_30513.pt,0,2
Au_nat_30581.pt,0,2
Au_nat_30634.pt,0,2
Au_nat_30686.pt,0,2
Au_nat_30725.pt,0,2
Au_pla_00028.pt,0,2
Au_pla_10116.pt,0,2
Au_pla_20060.pt,0,2
Au_pla_30015.pt,0,2
Au_pla_30080.pt,0,2
Au_pla_30152.pt,0,2
Au_pla_30201.pt,0,2
Au_pla_30247.pt,0,2
Au_pla_30316.pt,0,2
Au_pla_30368.pt,0,2
Au_pla_30423.pt,0,2
Au_pla_30471.pt,0,2
Au_pla_30543.pt,0,2
Au_pla_30081.pt,0,2
Au_pla_30082.pt,0,2
Au_pla_30089.pt,0,2
Au_pla_30091.pt,0,2
Au_pla_30093.pt,0,2
Au_pla_30101.pt,0,2
Au_pla_30104.pt,0,2
Au_pla_30105.pt,0,2
Au_pla_30106.pt,0,2
Au_pla_30110.pt,0,2
Au_pla_30113.pt,0,2
Au_pla_30114.pt,0,2
Au_pla_30118.pt,0,2
Au_pla_30120.pt,0,2
Au_pla_30123.pt,0,2
Au_pla_30124.pt,0,2
Au_pla_30127.pt,0,2
Au_pla_30129.pt,0,2
Au_pla_30132.pt,0,2
Au_pla_30133.pt,0,2
Au_pla_30137.pt,0,2
Au_pla_30142.pt,0,2
Au_pla_30143.pt,0,2
Au_pla_30149.pt,0,2
Au_pla_30150.pt,0,2
Au_pla_30151.pt,0,2
Au_sec_30091.pt,0,2
Au_sec_30094.pt,0,2
Au_sec_30110.pt,0,2
Au_sec_30111.pt,0,2
Au_sec_30114.pt,0,2
Au_sec_30121.pt,0,2
Au_sec_30124.pt,0,2
Au_sec_30128.pt,0,2
Au_sec_30129.pt,0,2
Au_sec_30130.pt,0,2
Au_sec_30131.pt,0,2
Au_sec_30133.pt,0,2
Au_sec_30137.pt,0,2
Au_sec_30139.pt,0,2
Au_sec_30141.pt,0,2
Au_sec_30142.pt,0,2
Au_sec_30143.pt,0,2
Au_sec_30145.pt,0,2
Au_sec_30147.pt,0,2
Au_sec_30149.pt,0,2
Au_sec_30150.pt,0,2
Au_sec_30151.pt,0,2
Au_sec_30152.pt,0,2
Au_sec_30157.pt,0,2
Au_sec_30576.pt,0,2
Au_sec_30579.pt,0,2
Au_sec_30581.pt,0,2
Au_sec_30584.pt,0,2
Au_sec_30590.pt,0,2
Au_sec_30591.pt,0,2
Au_sec_30595.pt,0,2
Au_sec_30596.pt,0,2
Au_sec_30602.pt,0,2
Au_sec_30604.pt,0,2
Au_sec_30605.pt,0,2
Au_sec_30608.pt,0,2
Au_sec_30611.pt,0,2
Au_sec_30612.pt,0,2
Au_sec_30615.pt,0,2
Au_sec_30616.pt,0,2
Au_sec_30619.pt,0,2
Au_sec_30622.pt,0,2
Au_sec_30623.pt,0,2
Au_sec_30624.pt,0,2
Au_sec_30625.pt,0,2
Au_sec_30626.pt,0,2
Au_sec_30629.pt,0,2
Au_sec_30632.pt,0,2
Au_arc_30636.pt,0,2
Au_arc_30637.pt,0,2
Au_arc_30641.pt,0,2
Au_arc_30642.pt,0,2
Au_arc_30645.pt,0,2
Au_arc_30647.pt,0,2
Au_arc_30648.pt,0,2
Au_arc_30649.pt,0,2
Au_arc_30650.pt,0,2
Au_arc_30657.pt,0,2
Au_arc_30658.pt,0,2
Au_arc_30660.pt,0,2
Au_arc_30662.pt,0,2
Au_arc_30663.pt,0,2
Au_arc_30666.pt,0,2
Au_arc_30667.pt,0,2
Au_arc_30669.pt,0,2
Au_arc_30672.pt,0,2
Au_arc_30674.pt,0,2
Au_arc_30675.pt,0,2
Au_arc_30676.pt,0,2
Au_arc_30678.pt,0,2
Au_arc_30679.pt,0,2
Au_arc_30681.pt,0,2
Au_arc_30685.pt,0,2
Au_arc_30687.pt,0,2
Au_arc_30690.pt,0,2
Au_arc_30691.pt,0,2
Au_arc_30693.pt,0,2
Au_arc_30695.pt,0,2
Au_arc_30696.pt,0,2
Au_arc_30697.pt,0,2
Au_arc_30698.pt,0,2
Au_art_10005.pt,0,2
Au_art_10006.pt,0,2
Au_art_10010.pt,0,2
Au_art_10012.pt,0,2
Au_art_10017.pt,0,2
Au_art_10101.pt,0,3
Au_art_10102.pt,0,3
Au_art_10104.pt,0,3
Au_art_10106.pt,0,3
Au_art_10107.pt,0,3
Au_art_10108.pt,0,3
Au_art_10109.pt,0,3
Au_art_10110.pt,0,3
Au_art_10111.pt,0,3
Au_art_10112.pt,0,3
Au_art_10113.pt,0,3
Au_art_10116.pt,0,3
Au_nat_20026.pt,0,3
Au_nat_20027.pt,0,3
Au_nat_20028.pt,0,3
Au_nat_20031.pt,0,3
Au_nat_20033.pt,0,3
Au_nat_20034.pt,0,3
Au_nat_20035.pt,0,3
Au_nat_20040.pt,0,3
Au_nat_20042.pt,0,3
Au_nat_20044.pt,0,3
Au_nat_20046.pt,0,3
Au_nat_20048.pt,0,3
Au_nat_20050.pt,0,3
Au_nat_20051.pt,0,3
Au_nat_20052.pt,0,3
Au_nat_20053.pt,0,3
Au_nat_20054.pt,0,3
Au_nat_20057.pt,0,3
Au_nat_20065.pt,0,3
Au_nat_20067.pt,0,3
Au_arc_30313.pt,0,3
Au_arc_30314.pt,0,3
Au_arc_30324.pt,0,3
Au_arc_30325.pt,0,3
Au_arc_30326.pt,0,3
Au_arc_30327.pt,0,3
Au_arc_30333.pt,0,3
Au_arc_30334.pt,0,3
Au_arc_30335.pt,0,3
Au_arc_30340.pt,0,3
Au_arc_30341.pt,0,3
Au_arc_30344.pt,0,3
Au_arc_30346.pt,0,3
Au_arc_30347.pt,0,3
Au_arc_30350.pt,0,3
Au_arc_30351.pt,0,3
Au_arc_30353.pt,0,3
Au_arc_30358.pt,0,3
Au_arc_30360.pt,0,3
Au_arc_30361.pt,0,3
Au_arc_30362.pt,0,3
Au_arc_30370.pt,0,3
Au_arc_30371.pt,0,3
Au_arc_30373.pt,0,3
Au_arc_30377.pt,0,3
Au_arc_30379.pt,0,3
Au_arc_30381.pt,0,3
Au_cha_10189.pt,0,3
Au_cha_10193.pt,0,3
Au_cha_10194.pt,0,3
Au_cha_10195.pt,0,3
Au_cha_10196.pt,0,3
Au_cha_10198.pt,0,3
Au_cha_10201.pt,0,3
Au_cha_10203.pt,0,3
Au_cha_10206.pt,0,3
Au_cha_10209.pt,0,3
Au_cha_10210.pt,0,3
Au_cha_10211.pt,0,3
Au_cha_20002.pt,0,3
Au_cha_20003.pt,0,3
Au_cha_20005.pt,0,3
Au_cha_20007.pt,0,3
Au_cha_20013.pt,0,3
Au_cha_20015.pt,0,3
Au_cha_20017.pt,0,3
Au_cha_20020.pt,0,3
Au_cha_20021.pt,0,3
Au_cha_20024.pt,0,3
Au_cha_20027.pt,0,3
Au_cha_20028.pt,0,3
Au_cha_20034.pt,0,3
Au_cha_20035.pt,0,3
Au_cha_20038.pt,0,3
Au_cha_20040.pt,0,3
Au_nat_30413.pt,0,3
Au_nat_30414.pt,0,3
Au_nat_30418.pt,0,3
Au_nat_30422.pt,0,3
Au_nat_30427.pt,0,3
Au_nat_30435.pt,0,3
Au_nat_30439.pt,0,3
Au_nat_30441.pt,0,3
Au_nat_30442.pt,0,3
Au_nat_30446.pt,0,3
Au_nat_30447.pt,0,3
Au_nat_30448.pt,0,3
Au_nat_30450.pt,0,3
Au_nat_30451.pt,0,3
Au_nat_30452.pt,0,3
Au_nat_30453.pt,0,3
Au_nat_30454.pt,0,3
Au_nat_30455.pt,0,3
Au_pla_30478.pt,0,3
Au_pla_30482.pt,0,3
Au_pla_30483.pt,0,3
Au_pla_30486.pt,0,3
Au_pla_30488.pt,0,3
Au_pla_30490.pt,0,3
Au_pla_30491.pt,0,3
Au_pla_30493.pt,0,3
Au_pla_30496.pt,0,3
Au_pla_30497.pt,0,3
Au_pla_30498.pt,0,3
Au_pla_30500.pt,0,3
Au_pla_30503.pt,0,3
Au_pla_30505.pt,0,3
Au_pla_30510.pt,0,3
Au_pla_30512.pt,0,3
Au_pla_30517.pt,0,3
Au_pla_30522.pt,0,3
Au_pla_30523.pt,0,3
Au_pla_30524.pt,0,3
Au_pla_30527.pt,0,3
Au_pla_30530.pt,0,3
Au_pla_30533.pt,0,3
Au_pla_30534.pt,0,3
Au_pla_30535.pt,0,3
Au_pla_30536.pt,0,3
Au_pla_30537.pt,0,3
Au_pla_30538.pt,0,3
Au_pla_30539.pt,0,3
Au_pla_30542.pt,0,3
Au_cha_30628.pt,0,3
Au_cha_30631.pt,0,3
Au_cha_30632.pt,0,3
Au_cha_30638.pt,0,3
Au_cha_30641.pt,0,3
Au_cha_30642.pt,0,3
Au_cha_30649.pt,0,3
Au_cha_30650.pt,0,3
Au_cha_30651.pt,0,3
Au_cha_30652.pt,0,3
Au_cha_30655.pt,0,3
Au_cha_30656.pt,0,3
Au_cha_30658.pt,0,3
Au_cha_30661.pt,0,3
Au_cha_30668.pt,0,3
Au_cha_30670.pt,0,3
Au_cha_30671.pt,0,3
Au_cha_30672.pt,0,3
Au_cha_30673.pt,0,3
Au_cha_30678.pt,0,3
Au_cha_30680.pt,0,3
Au_cha_30681.pt,0,3
Au_cha_30686.pt,0,3
Au_cha_30687.pt,0,3
Au_cha_30688.pt,0,3
Au_nat_30184.pt,0,3
Au_nat_30188.pt,0,3
Au_nat_30189.pt,0,3
Au_nat_30190.pt,0,3
Au_nat_30191.pt,0,3
Au_nat_30192.pt,0,3
Au_nat_30193.pt,0,3
Au_nat_30196.pt,0,3
Au_nat_30197.pt,0,3
Au_nat_30198.pt,0,3
Au_nat_30202.pt,0,3
Au_nat_30204.pt,0,3
Au_nat_30211.pt,0,3
Au_nat_30212.pt,0,3
Au_nat_30215.pt,0,3
Au_nat_30219.pt,0,3
Au_nat_30220.pt,0,3
Au_nat_30221.pt,0,3
Au_nat_30222.pt,0,3
Au_nat_30224.pt,0,3
Au_nat_30225.pt,0,3
Au_sec_30221.pt,0,3
Au_sec_30222.pt,0,3
Au_sec_30223.pt,0,3
Au_sec_30224.pt,0,3
Au_sec_30225.pt,0,3
Au_sec_30227.pt,0,3
Au_sec_30229.pt,0,3
Au_sec_30230.pt,0,3
Au_sec_30235.pt,0,3
Au_sec_30237.pt,0,3
Au_sec_30240.pt,0,3
Au_sec_30247.pt,0,3
Au_sec_30251.pt,0,3
Au_sec_30253.pt,0,3
Au_sec_30256.pt,0,3
Au_sec_30257.pt,0,3
Au_sec_30259.pt,0,3
Au_sec_30260.pt,0,3
Au_sec_30264.pt,0,3
Au_sec_30265.pt,0,3
Au_sec_30273.pt,0,3
Au_sec_30274.pt,0,3
Au_sec_30275.pt,0,3
Au_sec_30276.pt,0,3
Au_sec_30278.pt,0,3
Au_sec_30281.pt,0,3
Au_ani_10153.pt,0,3
Au_ani_10154.pt,0,3
Au_ani_10155.pt,0,3
Au_ani_10158.pt,0,3
Au_ani_10160.pt,0,3
Au_ani_10161.pt,0,3
Au_ani_10164.pt,0,3
Au_ani_10165.pt,0,3
Au_ani_10168.pt,0,3
Au_ani_10170.pt,0,3
Au_ani_10174.pt,0,3
Au_ani_10176.pt,0,3
Au_ani_10178.pt,0,3
Au_ani_10179.pt,0,3
Au_ani_10180.pt,0,3
Au_ani_10184.pt,0,3
Au_ani_10187.pt,0,3
Au_ani_10190.pt,0,3
Au_ani_10191.pt,0,3
Au_ani_10198.pt,0,3
Au_ani_10199.pt,0,3
Au_ani_10200.pt,0,3
Au_pla_20064.pt,0,3
Au_pla_20066.pt,0,3
Au_pla_20067.pt,0,3
Au_pla_20068.pt,0,3
Au_pla_20069.pt,0,3
Au_pla_20074.pt,0,3
Au_pla_20075.pt,0,3
Au_pla_20079.pt,0,3
Au_pla_20081.pt,0,3
Au_pla_20084.pt,0,3
Au_pla_20087.pt,0,3
Au_pla_20090.pt,0,3
Au_pla_20091.pt,0,3
Au_pla_20092.pt,0,3
Au_pla_20096.pt,0,3
Au_pla_20097.pt,0,3
Au_pla_20100.pt,0,3
Au_pla_30001.pt,0,3
Au_pla_30003.pt,0,3
Au_pla_30008.pt,0,3
Au_pla_30009.pt,0,3
Au_pla_30012.pt,0,3
Au_pla_30013.pt,0,3
Au_art_30214.pt,0,3
Au_art_30217.pt,0,3
Au_art_30223.pt,0,3
Au_art_30225.pt,0,3
Au_art_30226.pt,0,3
Au_art_30229.pt,0,3
Au_art_30234.pt,0,3
Au_art_30237.pt,0,3
Au_art_30240.pt,0,3
Au_art_30242.pt,0,3
Au_art_30246.pt,0,3
Au_art_30248.pt,0,3
Au_art_30249.pt,0,3
Au_art_30253.pt,0,3
Au_art_30258.pt,0,3
Au_art_30263.pt,0,3
Au_art_30265.pt,0,3
Au_art_30266.pt,0,3
Au_art_30268.pt,0,3
Au_art_30269.pt,0,3
Au_art_30271.pt,0,3
Au_art_30272.pt,0,3
Au_art_30273.pt,0,3
Au_art_30274.pt,0,3
Au_art_30276.pt,0,3
Au_art_30280.pt,0,3
Au_art_30281.pt,0,3
Au_art_30284.pt,0,3
Au_art_30285.pt,0,3
Au_art_30292.pt,0,3
Au_art_30293.pt,0,3
Au_art_30294.pt,0,3
Au_art_30298.pt,0,3
Au_cha_30384.pt,0,3
Au_cha_30386.pt,0,3
Au_cha_30390.pt,0,3
Au_cha_30391.pt,0,3
Au_cha_30393.pt,0,3
Au_cha_30399.pt,0,3
Au_cha_30400.pt,0,3
Au_cha_30402.pt,0,3
Au_cha_30404.pt,0,3
Au_cha_30406.pt,0,3
Au_cha_30407.pt,0,3
Au_cha_30412.pt,0,3
Au_cha_30413.pt,0,3
Au_cha_30416.pt,0,3
Au_cha_30417.pt,0,3
Au_cha_30419.pt,0,4
Au_cha_30421.pt,0,4
Au_cha_30423.pt,0,4
Au_pla_30202.pt,0,4
Au_pla_30207.pt,0,4
Au_pla_30208.pt,0,4
Au_pla_30210.pt,0,4
Au_pla_30213.pt,0,4
Au_pla_30215.pt,0,4
Au_pla_30216.pt,0,4
Au_pla_30224.pt,0,4
Au_pla_30225.pt,0,4
Au_pla_30226.pt,0,4
Au_pla_30227.pt,0,4
Au_pla_30228.pt,0,4
Au_pla_30229.pt,0,4
Au_pla_30231.pt,0,4
Au_pla_30232.pt,0,4
Au_pla_30233.pt,0,4
Au_pla_30234.pt,0,4
Au_pla_30237.pt,0,4
Au_pla_30241.pt,0,4
Au_pla_30242.pt,0,4
Au_pla_30243.pt,0,4
Au_arc_00008.pt,0,4
Au_arc_00013.pt,0,4
Au_arc_00014.pt,0,4
Au_arc_00016.pt,0,4
Au_arc_00020.pt,0,4
Au_arc_00021.pt,0,4
Au_arc_00024.pt,0,4
Au_arc_00025.pt,0,4
Au_arc_00026.pt,0,4
Au_arc_00027.pt,0,4
Au_arc_00033.pt,0,4
Au_arc_00036.pt,0,4
Au_arc_00037.pt,0,4
Au_arc_00038.pt,0,4
Au_arc_00043.pt,0,4
Au_arc_00046.pt,0,4
Au_arc_00047.pt,0,4
Au_arc_00048.pt,0,4
Au_arc_00051.pt,0,4
Au_arc_00058.pt,0,4
Au_arc_00059.pt,0,4
Au_arc_00062.pt,0,4
Au_arc_00063.pt,0,4
Au_arc_00064.pt,0,4
Au_arc_00066.pt,0,4
Au_arc_00069.pt,0,4
Au_sec_30676.pt,0,4
Au_sec_30680.pt,0,4
Au_sec_30681.pt,0,4
Au_sec_30682.pt,0,4
Au_sec_30687.pt,0,4
Au_sec_30691.pt,0,4
Au_sec_30694.pt,0,4
Au_sec_30699.pt,0,4
Au_sec_30700.pt,0,4
Au_sec_30702.pt,0,4
Au_sec_30703.pt,0,4
Au_sec_30704.pt,0,4
Au_sec_30706.pt,0,4
Au_sec_30710.pt,0,4
Au_sec_30711.pt,0,4
Au_sec_30712.pt,0,4
Au_sec_30713.pt,0,4
Au_sec_30716.pt,0,4
Au_sec_30724.pt,0,4
Au_sec_30726.pt,0,4
Au_sec_30728.pt,0,4
Au_sec_30729.pt,0,4
Au_sec_30730.pt,0,4
Au_sec_30731.pt,0,4
Au_sec_30733.pt,0,4
Au_sec_30734.pt,0,4
Au_txt_00001.pt,0,4
Au_txt_00006.pt,0,4
Au_txt_00007.pt,0,4
Au_txt_00009.pt,0,4
Au_txt_00011.pt,0,4
Au_txt_00012.pt,0,4
Au_art_30550.pt,0,4
Au_art_30551.pt,0,4
Au_art_30552.pt,0,4
Au_art_30553.pt,0,4
Au_art_30554.pt,0,4
Au_art_30558.pt,0,4
Au_art_30560.pt,0,4
Au_art_30561.pt,0,4
Au_art_30565.pt,0,4
Au_art_30566.pt,0,4
Au_art_30571.pt,0,4
Au_art_30573.pt,0,4
Au_art_30574.pt,0,4
Au_art_30578.pt,0,4
Au_art_30579.pt,0,4
Au_art_30581.pt,0,4
Au_art_30582.pt,0,4
Au_art_30583.pt,0,4
Au_art_30584.pt,0,4
Au_art_30585.pt,0,4
Au_art_30587.pt,0,4
Au_art_30588.pt,0,4
Au_art_30591.pt,0,4
Au_art_30596.pt,0,4
Au_art_30604.pt,0,4
Au_art_30605.pt,0,4
Au_art_30613.pt,0,4
Au_arc_30051.pt,0,4
Au_arc_30052.pt,0,4
Au_arc_30053.pt,0,4
Au_arc_30054.pt,0,4
Au_arc_30055.pt,0,4
Au_arc_30058.pt,0,4
Au_arc_30059.pt,0,4
Au_arc_30060.pt,0,4
Au_arc_30062.pt,0,4
Au_arc_30064.pt,0,4
Au_arc_30066.pt,0,4
Au_arc_30070.pt,0,4
Au_arc_30080.pt,0,4
Au_arc_30081.pt,0,4
Au_arc_30082.pt,0,4
Au_arc_30083.pt,0,4
Au_arc_30084.pt,0,4
Au_arc_30087.pt,0,4
Au_arc_30088.pt,0,4
Au_arc_30089.pt,0,4
Au_arc_30092.pt,0,4
Au_arc_30093.pt,0,4
Au_arc_30096.pt,0,4
Au_arc_30104.pt,0,4
Au_arc_30107.pt,0,4
Au_arc_30113.pt,0,4
Au_arc_30117.pt,0,4
Au_arc_30118.pt,0,4
Au_arc_30119.pt,0,4
Au_arc_30120.pt,0,4
Au_arc_30126.pt,0,4
Au_arc_30127.pt,0,4
Au_pla_30740.pt,0,4
Au_sec_00002.pt,0,4
Au_sec_00006.pt,0,4
Au_sec_00009.pt,0,4
Au_sec_00011.pt,0,4
Au_sec_00012.pt,0,4
Au_sec_00013.pt,0,4
Au_sec_00016.pt,0,4
Au_sec_00018.pt,0,4
Au_sec_00019.pt,0,4
Au_sec_00021.pt,0,4
Au_sec_00022.pt,0,4
Au_sec_00024.pt,0,4
Au_sec_00025.pt,0,4
Au_sec_00027.pt,0,4
Au_sec_00029.pt,0,4
Au_sec_00034.pt,0,4
Au_sec_00035.pt,0,4
Au_nat_30687.pt,0,4
Au_nat_30690.pt,0,4
Au_nat_30692.pt,0,4
Au_nat_30693.pt,0,4
Au_nat_30696.pt,0,4
Au_nat_30697.pt,0,4
Au_nat_30699.pt,0,4
Au_nat_30700.pt,0,4
Au_nat_30701.pt,0,4
Au_nat_30706.pt,0,4
Au_nat_30710.pt,0,4
Au_nat_30711.pt,0,4
Au_nat_30713.pt,0,4
Au_nat_30714.pt,0,4
Au_nat_30717.pt,0,4
Au_nat_30718.pt,0,4
Au_nat_30720.pt,0,4
Au_nat_30722.pt,0,4
Au_nat_30723.pt,0,4
Au_sec_20065.pt,0,4
Au_sec_20067.pt,0,4
Au_sec_20070.pt,0,4
Au_sec_20073.pt,0,4
Au_sec_20075.pt,0,4
Au_sec_20076.pt,0,4
Au_sec_20077.pt,0,4
Au_sec_20079.pt,0,4
Au_sec_20081.pt,0,4
Au_sec_20083.pt,0,4
Au_sec_20085.pt,0,4
Au_sec_20089.pt,0,4
Au_sec_20091.pt,0,4
Au_sec_20094.pt,0,4
Au_sec_20098.pt,0,4
Au_sec_30002.pt,0,4
Au_sec_30003.pt,0,4
Au_sec_30010.pt,0,4
Au_sec_30017.pt,0,4
Au_sec_30020.pt,0,4
Au_sec_30021.pt,0,4
Au_sec_30023.pt,0,4
Au_sec_30027.pt,0,4
Au_ani_30247.pt,0,4
Au_ani_30250.pt,0,4
Au_ani_30251.pt,0,4
Au_ani_30254.pt,0,4
Au_ani_30256.pt,0,4
Au_ani_30259.pt,0,4
Au_ani_30260.pt,0,4
Au_ani_30262.pt,0,4
Au_ani_30263.pt,0,4
Au_ani_30267.pt,0,4
Au_ani_30268.pt,0,4
Au_ani_30270.pt,0,4
Au_ani_30272.pt,0,4
Au_ani_30274.pt,0,4
Au_ani_30276.pt,0,4
Au_ani_30280.pt,0,4
Au_ani_30282.pt,0,4
Au_ind_20049.pt,0,4
Au_ind_20051.pt,0,4
Au_ind_20060.pt,0,4
Au_ind_20062.pt,0,4
Au_ind_20065.pt,0,4
Au_ind_30002.pt,0,4
Au_ind_30003.pt,0,4
Au_ind_30007.pt,0,4
Au_ind_30009.pt,0,4
Au_ind_30010.pt,0,4
Au_ind_30012.pt,0,4
Au_ind_30014.pt,0,4
Au_ind_30016.pt,0,4
Au_ind_30021.pt,0,4
Au_ind_30023.pt,0,4
Au_ind_30025.pt,0,4
Au_ind_30027.pt,0,4
Au_ind_30029.pt,0,4
Au_ind_30032.pt,0,4
Au_ind_30034.pt,0,4
Au_ind_30036.pt,0,4
Au_ind_30037.pt,0,4
Au_txt_30007.pt,0,4
Au_txt_30008.pt,0,4
Au_txt_30009.pt,0,4
Au_txt_30011.pt,0,4
Au_txt_30012.pt,0,4
Au_txt_30016.pt,0,4
Au_txt_30018.pt,0,4
Au_txt_30021.pt,0,4
Au_txt_30022.pt,0,4
Au_txt_30024.pt,0,4
Au_txt_30025.pt,0,4
Au_txt_30026.pt,0,4
Au_txt_30028.pt,0,4
Tp_D_CND_S_N_ani00073_ani00068_00193.pt,1,9
Tp_D_CND_S_N_txt00028_txt00006_10848.pt,1,9
Tp_D_CNN_M_B_nat10139_nat00059_11949.pt,1,9
Tp_D_CNN_M_B_nat10139_nat00097_11948.pt,1,9
Tp_D_CNN_M_N_ani00023_ani00024_10205.pt,1,9
Tp_D_CNN_M_N_ani00052_ani00054_11130.pt,1,9
Tp_D_CNN_M_N_ani00057_ani00055_11149.pt,1,9
Tp_D_CNN_M_N_art00052_arc00030_11853.pt,1,9
Tp_D_CNN_M_N_cha00026_cha00028_11784.pt,1,9
Au_ani_30049.pt,0,4
Au_ani_30052.pt,0,4
Au_ani_30053.pt,0,4
Au_ani_30055.pt,0,4
Au_ani_30060.pt,0,4
Au_ani_30065.pt,0,4
Au_ani_30066.pt,0,4
Au_ani_30069.pt,0,4
Au_ani_30071.pt,0,4
Au_ani_30072.pt,0,4
Au_ani_30073.pt,0,4
Au_ani_30076.pt,0,4
Au_ani_30078.pt,0,4
Au_ani_30079.pt,0,4
Au_ani_30083.pt,0,4
Au_ani_30086.pt,0,4
Au_ani_30088.pt,0,4
Au_ani_30091.pt,0,4
Au_cha_10105.pt,0,4
Au_cha_10107.pt,0,4
Au_cha_10112.pt,0,4
Au_cha_10115.pt,0,4
Au_cha_10116.pt,0,4
Au_cha_10119.pt,0,4
Au_cha_10120.pt,0,4
Au_cha_10121.pt,0,4
Au_cha_10125.pt,0,4
Au_cha_10130.pt,0,4
Au_cha_10131.pt,0,4
Au_cha_10134.pt,0,4
Au_cha_10135.pt,0,4
Au_cha_10136.pt,0,4
Au_cha_10139.pt,0,4
Au_cha_10141.pt,0,4
Au_cha_10142.pt,0,4
Au_cha_10143.pt,0,4
Au_cha_10150.pt,0,4
Au_cha_10152.pt,0,4
Au_art_20057.pt,0,4
Au_art_20060.pt,0,4
Au_art_20062.pt,0,4
Au_art_20064.pt,0,4
Au_art_20071.pt,0,4
Au_art_20072.pt,0,4
Au_art_20080.pt,0,4
Au_art_20083.pt,0,4
Au_art_20085.pt,0,4
Au_art_20086.pt,0,5
Au_art_20090.pt,0,5
Au_art_20094.pt,0,5
Au_art_30003.pt,0,5
Au_art_30005.pt,0,5
Au_art_30006.pt,0,5
Au_art_30010.pt,0,5
Au_art_30015.pt,0,5
Au_art_30016.pt,0,5
Au_art_30022.pt,0,5
Au_art_30024.pt,0,5
Au_art_30026.pt,0,5
Au_art_30027.pt,0,5
Au_art_30029.pt,0,5
Au_art_30031.pt,0,5
Au_art_30033.pt,0,5
Au_art_30036.pt,0,5
Au_art_30037.pt,0,5
Au_art_30039.pt,0,5
Au_art_30041.pt,0,5
Au_art_30042.pt,0,5
Au_art_30050.pt,0,5
Au_art_30057.pt,0,5
Au_art_30058.pt,0,5
Au_art_30064.pt,0,5
Au_ani_30572.pt,0,5
Au_ani_30573.pt,0,5
Au_ani_30576.pt,0,5
Au_ani_30581.pt,0,5
Au_ani_30583.pt,0,5
Au_ani_30589.pt,0,5
Au_ani_30591.pt,0,5
Au_ani_30593.pt,0,5
Au_ani_30594.pt,0,5
Au_ani_30597.pt,0,5
Au_ani_30598.pt,0,5
Au_ani_30599.pt,0,5
Au_ani_30600.pt,0,5
Au_ani_30603.pt,0,5
Au_ani_30604.pt,0,5
Au_ani_30609.pt,0,5
Au_ani_30610.pt,0,5
Au_ani_30613.pt,0,5
Au_ani_30619.pt,0,5
Au_ani_30620.pt,0,5
Au_ani_30622.pt,0,5
Au_ani_30624.pt,0,5
Au_ani_30628.pt,0,5
Au_ani_30630.pt,0,5
Au_ani_30631.pt,0,5
Au_ani_30634.pt,0,5
Au_ani_30636.pt,0,5
Au_ani_30638.pt,0,5
Au_ani_30647.pt,0,5
Au_ani_30649.pt,0,5
Au_ani_30650.pt,0,5
Au_ani_30653.pt,0,5
Au_ani_30656.pt,0,5
Au_ani_30658.pt,0,5
Au_ani_30661.pt,0,5
Au_arc_30523.pt,0,5
Au_arc_30524.pt,0,5
Au_arc_30528.pt,0,5
Au_arc_30531.pt,0,5
Au_arc_30539.pt,0,5
Au_arc_30541.pt,0,5
